arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,50269,2154.700000,0.042863,0.102748,4,0,21379,264,7237,36
1,47994,2036.650000,0.042436,0.102420,0,0,20335,63,7251,65
2,35288,1444.800000,0.040943,0.102421,0,0,14430,36,6382,40
3,25386,1003.900000,0.039545,0.103976,0,0,10022,34,5298,42
4,10,0.000000,0.000000,1000000000.000000,0,0,0,0,0,3
5,10,0.000000,0.000000,1000000000.000000,0,0,0,0,0,0
