arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,20467,1739.000000,0.084966,0.126252,0,0,16666,1448,820,25
1,30635,1922.900000,0.062768,0.126251,0,0,18566,1326,723,56
2,24650,1613.900000,0.065473,0.126252,3,0,15349,1526,909,81
3,16321,717.550000,0.043965,0.126249,0,0,7067,217,2016,44
4,3276,153.350000,0.046810,0.196471,0,0,1460,147,197,12
5,7882,339.400000,0.043060,0.126250,1,0,2828,1114,1517,6
