arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,64670,2887.550000,0.044651,0.090426,0,0,28828,95,14198,75
1,78221,3257.100000,0.041640,0.090425,0,0,32451,240,15109,101
2,78711,3254.850000,0.041352,0.090424,0,0,31983,1131,14658,130
3,7731,321.950000,0.041644,0.142941,0,0,3149,141,1262,22
4,29,0.000000,0.000000,1000000000.000000,0,0,0,0,0,3
5,79,3.250000,0.041139,1.080507,1,0,21,5,0,0
