time_ms,ub,lb,gap
17,,156,
18,,156,
18,161,156,0.0310559
18,161,156,0.0310559
18,161,156,0.0310559
19,161,156,0.0310559
20,161,156,0.0310559
21,161,156,0.0310559
22,161,156,0.0310559
23,161,156,0.0310559
24,161,156,0.0310559
25,161,156,0.0310559
26,161,156,0.0310559
27,161,156,0.0310559
28,161,156,0.0310559
29,161,156,0.0310559
30,161,156,0.0310559
30,161,156,0.0310559
31,161,156,0.0310559
32,161,156,0.0310559
33,161,156,0.0310559
33,161,156,0.0310559
34,161,156,0.0310559
35,161,156,0.0310559
36,161,156,0.0310559
37,161,156,0.0310559
38,161,156,0.0310559
38,161,156,0.0310559
39,161,156,0.0310559
40,161,156,0.0310559
41,161,156,0.0310559
42,161,156,0.0310559
43,161,156,0.0310559
44,161,156,0.0310559
45,161,156,0.0310559
45,161,156,0.0310559
46,161,156,0.0310559
47,161,156,0.0310559
48,161,156,0.0310559
49,161,156,0.0310559
50,161,156,0.0310559
51,161,156,0.0310559
52,161,156,0.0310559
53,161,156,0.0310559
54,161,156,0.0310559
55,161,156,0.0310559
56,161,156,0.0310559
57,161,156,0.0310559
58,161,156,0.0310559
59,161,156,0.0310559
60,161,156,0.0310559
61,161,156,0.0310559
62,161,156,0.0310559
63,161,156,0.0310559
64,161,156,0.0310559
65,161,156,0.0310559
66,161,156,0.0310559
68,161,156,0.0310559
69,161,156,0.0310559
70,161,156,0.0310559
71,161,156,0.0310559
72,161,156,0.0310559
73,161,156,0.0310559
75,161,156,0.0310559
76,161,156,0.0310559
77,161,156,0.0310559
78,161,156,0.0310559
79,161,156,0.0310559
81,161,156,0.0310559
82,161,156,0.0310559
83,161,156,0.0310559
84,161,156,0.0310559
85,161,156,0.0310559
87,161,156,0.0310559
88,161,156,0.0310559
89,161,156,0.0310559
90,161,156,0.0310559
92,161,156,0.0310559
93,161,156,0.0310559
94,161,156,0.0310559
96,161,156,0.0310559
97,161,156,0.0310559
98,161,156,0.0310559
100,161,156,0.0310559
101,161,156,0.0310559
102,161,156,0.0310559
104,161,156,0.0310559
105,161,156,0.0310559
106,161,156,0.0310559
108,161,156,0.0310559
109,161,156,0.0310559
110,161,156,0.0310559
112,161,156,0.0310559
113,161,156,0.0310559
114,161,156,0.0310559
116,161,156,0.0310559
117,161,156,0.0310559
119,161,156,0.0310559
120,161,156,0.0310559
121,161,156,0.0310559
123,161,156,0.0310559
124,161,156,0.0310559
126,161,156,0.0310559
127,161,156,0.0310559
129,161,156,0.0310559
130,161,156,0.0310559
132,161,156,0.0310559
133,161,156,0.0310559
135,161,156,0.0310559
136,161,156,0.0310559
138,161,156,0.0310559
139,161,156,0.0310559
141,161,156,0.0310559
143,161,156,0.0310559
144,161,156,0.0310559
146,161,156,0.0310559
147,161,156,0.0310559
149,161,156,0.0310559
151,161,156,0.0310559
152,161,156,0.0310559
154,161,156,0.0310559
156,161,156,0.0310559
157,161,156,0.0310559
159,161,156,0.0310559
161,161,156,0.0310559
162,161,156,0.0310559
164,161,156,0.0310559
166,161,156,0.0310559
167,161,156,0.0310559
169,161,156,0.0310559
171,161,156,0.0310559
173,161,156,0.0310559
174,161,156,0.0310559
176,161,156,0.0310559
178,161,156,0.0310559
180,161,156,0.0310559
182,161,156,0.0310559
184,161,156,0.0310559
185,161,156,0.0310559
187,161,156,0.0310559
189,161,156,0.0310559
191,161,156,0.0310559
193,161,156,0.0310559
195,161,156,0.0310559
197,161,156,0.0310559
199,161,156,0.0310559
200,161,156,0.0310559
202,161,156,0.0310559
204,161,156,0.0310559
206,161,156,0.0310559
208,161,156,0.0310559
210,161,156,0.0310559
212,161,156,0.0310559
214,161,156,0.0310559
216,161,156,0.0310559
218,161,156,0.0310559
220,161,156,0.0310559
222,161,156,0.0310559
224,161,156,0.0310559
226,161,156,0.0310559
228,161,156,0.0310559
230,161,156,0.0310559
232,161,156,0.0310559
234,161,156,0.0310559
236,161,156,0.0310559
238,161,156,0.0310559
240,161,156,0.0310559
242,161,156,0.0310559
244,161,156,0.0310559
246,161,156,0.0310559
