arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,200,15.100000,0.075500,0.390925,0,0,148,6,0,20
1,182,14.900000,0.081868,0.391214,0,0,145,8,0,49
2,207,16.150000,0.078019,0.396121,1,0,150,5,0,30
3,205,11.400000,0.055610,0.390285,0,0,111,6,22,21
4,227,11.200000,0.049339,0.390545,0,0,110,4,24,10
5,10,0.000000,0.000000,1000000000.000000,0,0,0,0,0,2
