arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,363791,17904.200000,0.049216,0.101159,3,0,173942,10146,15291,36
1,265202,12589.250000,0.047470,0.101158,5,0,121892,7911,13637,105
2,57984,2468.750000,0.042576,0.101157,2,0,24406,527,8662,92
3,13186,430.750000,0.032667,0.101900,0,0,4243,129,4559,19
4,1075,48.150000,0.044791,0.287617,0,0,465,33,101,18
5,1761,77.050000,0.043754,0.232394,0,0,710,121,202,6
