time_ms,ub,lb,gap
6,53,50,0.0566038
6,53,50,0.0566038
6,53,50,0.0566038
7,53,50,0.0566038
7,53,50,0.0566038
8,53,50,0.0566038
8,53,50,0.0566038
9,53,50,0.0566038
9,53,50,0.0566038
10,53,50,0.0566038
10,53,50,0.0566038
11,53,50,0.0566038
11,53,50,0.0566038
12,53,50,0.0566038
12,53,50,0.0566038
13,53,50,0.0566038
13,53,50,0.0566038
14,53,50,0.0566038
14,53,50,0.0566038
15,53,50,0.0566038
15,53,50,0.0566038
16,53,50,0.0566038
16,53,50,0.0566038
17,53,50,0.0566038
17,53,50,0.0566038
17,53,50,0.0566038
18,53,50,0.0566038
18,53,50,0.0566038
19,53,50,0.0566038
19,53,50,0.0566038
20,53,50,0.0566038
20,53,50,0.0566038
21,53,50,0.0566038
21,53,50,0.0566038
22,53,50,0.0566038
22,53,50,0.0566038
22,53,50,0.0566038
23,53,50,0.0566038
23,53,50,0.0566038
24,53,50,0.0566038
24,53,50,0.0566038
25,53,50,0.0566038
25,53,50,0.0566038
26,53,50,0.0566038
26,53,50,0.0566038
27,53,50,0.0566038
27,53,50,0.0566038
28,53,50,0.0566038
28,53,50,0.0566038
29,53,50,0.0566038
29,53,50,0.0566038
30,53,50,0.0566038
30,53,50,0.0566038
31,53,50,0.0566038
31,53,50,0.0566038
32,53,50,0.0566038
32,53,50,0.0566038
33,53,50,0.0566038
33,53,50,0.0566038
34,53,50,0.0566038
34,53,50,0.0566038
35,53,50,0.0566038
35,53,50,0.0566038
36,53,50,0.0566038
36,53,50,0.0566038
37,53,50,0.0566038
37,53,50,0.0566038
38,53,50,0.0566038
38,53,50,0.0566038
39,53,50,0.0566038
39,53,50,0.0566038
40,53,50,0.0566038
40,53,50,0.0566038
41,53,50,0.0566038
41,53,50,0.0566038
42,53,50,0.0566038
42,53,50,0.0566038
43,53,50,0.0566038
43,53,50,0.0566038
44,53,50,0.0566038
44,53,50,0.0566038
45,53,50,0.0566038
45,53,50,0.0566038
46,53,50,0.0566038
46,53,50,0.0566038
47,53,50,0.0566038
47,53,50,0.0566038
48,53,50,0.0566038
48,53,50,0.0566038
49,53,50,0.0566038
49,53,50,0.0566038
50,53,50,0.0566038
50,53,50,0.0566038
51,53,50,0.0566038
51,53,50,0.0566038
52,53,50,0.0566038
52,53,50,0.0566038
53,53,50,0.0566038
53,53,50,0.0566038
54,53,50,0.0566038
54,53,50,0.0566038
55,53,50,0.0566038
55,53,50,0.0566038
56,53,50,0.0566038
56,53,50,0.0566038
57,53,50,0.0566038
57,53,50,0.0566038
58,53,50,0.0566038
58,53,50,0.0566038
59,53,50,0.0566038
59,53,50,0.0566038
60,53,50,0.0566038
60,53,50,0.0566038
61,53,50,0.0566038
62,53,50,0.0566038
62,53,50,0.0566038
63,53,50,0.0566038
63,53,50,0.0566038
64,53,50,0.0566038
64,53,50,0.0566038
65,53,50,0.0566038
65,53,50,0.0566038
66,53,50,0.0566038
66,53,50,0.0566038
67,53,50,0.0566038
67,53,50,0.0566038
68,53,50,0.0566038
69,53,50,0.0566038
69,53,50,0.0566038
70,53,50,0.0566038
70,53,50,0.0566038
71,53,50,0.0566038
71,53,50,0.0566038
72,53,50,0.0566038
72,53,50,0.0566038
73,53,50,0.0566038
74,53,50,0.0566038
74,53,50,0.0566038
75,53,50,0.0566038
75,53,50,0.0566038
76,53,50,0.0566038
76,53,50,0.0566038
77,53,50,0.0566038
77,53,50,0.0566038
78,53,50,0.0566038
78,53,50,0.0566038
79,53,50,0.0566038
80,53,50,0.0566038
80,53,50,0.0566038
81,53,50,0.0566038
81,53,50,0.0566038
82,53,50,0.0566038
82,53,50,0.0566038
83,53,50,0.0566038
83,53,50,0.0566038
84,53,50,0.0566038
85,53,50,0.0566038
85,53,50,0.0566038
86,53,50,0.0566038
86,53,50,0.0566038
87,53,50,0.0566038
87,53,50,0.0566038
88,53,50,0.0566038
88,53,50,0.0566038
89,53,50,0.0566038
89,53,50,0.0566038
90,53,50,0.0566038
91,53,50,0.0566038
91,53,50,0.0566038
92,53,50,0.0566038
92,53,50,0.0566038
93,53,50,0.0566038
94,53,50,0.0566038
94,53,50,0.0566038
95,53,50,0.0566038
95,53,50,0.0566038
96,53,50,0.0566038
97,53,50,0.0566038
97,53,50,0.0566038
98,53,50,0.0566038
98,53,50,0.0566038
99,53,50,0.0566038
99,53,50,0.0566038
100,53,50,0.0566038
101,53,50,0.0566038
101,53,50,0.0566038
102,53,50,0.0566038
102,53,50,0.0566038
103,53,50,0.0566038
104,53,50,0.0566038
104,53,50,0.0566038
105,53,50,0.0566038
105,53,50,0.0566038
