time_ms,ub,lb,gap
6,,59,
6,69,59,0.144928
6,69,59,0.144928
7,69,59,0.144928
7,69,59,0.144928
8,69,59,0.144928
9,69,59,0.144928
9,69,59,0.144928
10,69,59,0.144928
11,69,59,0.144928
11,69,59,0.144928
12,69,59,0.144928
13,69,59,0.144928
14,69,59,0.144928
14,69,59,0.144928
15,69,59,0.144928
16,69,59,0.144928
17,69,59,0.144928
17,69,59,0.144928
18,69,59,0.144928
19,69,59,0.144928
20,69,59,0.144928
20,69,59,0.144928
21,69,59,0.144928
22,69,59,0.144928
23,69,59,0.144928
24,69,59,0.144928
25,69,59,0.144928
26,69,59,0.144928
26,68,59,0.132353
27,68,59,0.132353
27,68,59,0.132353
28,68,59,0.132353
29,68,59,0.132353
29,68,59,0.132353
30,68,59,0.132353
31,68,59,0.132353
32,68,59,0.132353
32,68,59,0.132353
33,68,59,0.132353
34,68,59,0.132353
35,68,59,0.132353
35,68,59,0.132353
36,68,59,0.132353
37,68,59,0.132353
38,68,59,0.132353
39,68,59,0.132353
40,68,59,0.132353
41,68,59,0.132353
42,68,59,0.132353
43,68,59,0.132353
43,68,59,0.132353
44,68,59,0.132353
45,68,59,0.132353
46,68,59,0.132353
47,68,59,0.132353
48,68,59,0.132353
49,68,59,0.132353
50,68,59,0.132353
51,68,59,0.132353
52,68,59,0.132353
52,68,59,0.132353
53,68,59,0.132353
54,68,59,0.132353
56,68,59,0.132353
57,68,59,0.132353
58,68,59,0.132353
59,68,59,0.132353
60,68,59,0.132353
61,68,59,0.132353
62,68,59,0.132353
63,68,59,0.132353
64,68,59,0.132353
65,68,59,0.132353
66,68,59,0.132353
67,68,59,0.132353
68,68,59,0.132353
69,68,59,0.132353
70,68,59,0.132353
71,68,59,0.132353
72,68,59,0.132353
73,66,59,0.106061
74,66,59,0.106061
74,66,59,0.106061
75,66,59,0.106061
75,66,59,0.106061
76,66,59,0.106061
76,66,59,0.106061
77,66,59,0.106061
77,66,59,0.106061
78,66,59,0.106061
79,66,59,0.106061
79,66,59,0.106061
80,66,59,0.106061
80,66,59,0.106061
81,66,59,0.106061
81,66,59,0.106061
82,66,59,0.106061
82,66,59,0.106061
83,66,59,0.106061
84,66,59,0.106061
85,66,59,0.106061
85,66,59,0.106061
86,66,59,0.106061
87,66,59,0.106061
87,66,59,0.106061
89,66,59,0.106061
89,66,59,0.106061
90,66,59,0.106061
91,66,59,0.106061
92,66,59,0.106061
93,66,59,0.106061
93,66,59,0.106061
94,66,59,0.106061
95,66,59,0.106061
96,66,59,0.106061
97,66,59,0.106061
98,66,59,0.106061
99,64,59,0.078125
99,64,59,0.078125
100,64,59,0.078125
100,64,59,0.078125
101,64,59,0.078125
101,64,59,0.078125
101,64,59,0.078125
101,64,59,0.078125
102,64,59,0.078125
102,64,59,0.078125
102,64,59,0.078125
102,64,59,0.078125
103,64,59,0.078125
103,64,59,0.078125
104,64,59,0.078125
105,64,59,0.078125
105,64,59,0.078125
106,64,59,0.078125
107,64,59,0.078125
107,64,59,0.078125
108,64,59,0.078125
108,64,59,0.078125
109,64,59,0.078125
109,64,59,0.078125
109,64,59,0.078125
110,64,59,0.078125
111,64,59,0.078125
111,64,59,0.078125
112,64,59,0.078125
112,64,59,0.078125
113,64,59,0.078125
113,64,59,0.078125
114,64,59,0.078125
114,64,59,0.078125
115,64,59,0.078125
115,64,59,0.078125
116,64,59,0.078125
117,64,59,0.078125
117,64,59,0.078125
118,64,59,0.078125
118,64,59,0.078125
119,64,59,0.078125
119,64,59,0.078125
120,64,59,0.078125
120,64,59,0.078125
121,64,59,0.078125
122,64,59,0.078125
123,64,59,0.078125
124,64,59,0.078125
124,64,59,0.078125
125,64,59,0.078125
126,63,59,0.0634921
126,63,59,0.0634921
126,63,59,0.0634921
126,63,59,0.0634921
126,63,59,0.0634921
126,63,59,0.0634921
126,63,59,0.0634921
127,63,59,0.0634921
127,63,59,0.0634921
127,63,59,0.0634921
128,63,59,0.0634921
128,63,59,0.0634921
129,63,59,0.0634921
130,63,59,0.0634921
130,63,59,0.0634921
131,63,59,0.0634921
132,63,59,0.0634921
132,63,59,0.0634921
133,63,59,0.0634921
133,63,59,0.0634921
134,63,59,0.0634921
134,63,59,0.0634921
135,63,59,0.0634921
136,63,59,0.0634921
136,63,59,0.0634921
137,63,59,0.0634921
138,63,59,0.0634921
139,63,59,0.0634921
139,63,59,0.0634921
140,63,59,0.0634921
141,63,59,0.0634921
142,63,59,0.0634921
142,63,59,0.0634921
143,63,59,0.0634921
144,63,59,0.0634921
145,63,59,0.0634921
146,63,59,0.0634921
146,63,59,0.0634921
147,63,59,0.0634921
148,63,59,0.0634921
148,63,59,0.0634921
149,63,59,0.0634921
150,63,59,0.0634921
150,63,59,0.0634921
151,63,59,0.0634921
151,63,59,0.0634921
152,63,59,0.0634921
153,63,59,0.0634921
153,63,59,0.0634921
154,63,59,0.0634921
155,63,59,0.0634921
156,63,59,0.0634921
156,63,59,0.0634921
157,63,59,0.0634921
158,63,59,0.0634921
158,63,59,0.0634921
159,63,59,0.0634921
160,63,59,0.0634921
161,63,59,0.0634921
161,63,59,0.0634921
162,63,59,0.0634921
163,63,59,0.0634921
164,63,59,0.0634921
165,63,59,0.0634921
165,63,59,0.0634921
166,63,59,0.0634921
167,63,59,0.0634921
168,63,59,0.0634921
169,63,59,0.0634921
169,63,59,0.0634921
170,63,59,0.0634921
171,63,59,0.0634921
172,63,59,0.0634921
173,63,59,0.0634921
174,63,59,0.0634921
175,62,59,0.0483871
176,62,59,0.0483871
176,62,59,0.0483871
177,62,59,0.0483871
177,62,59,0.0483871
177,62,59,0.0483871
177,62,59,0.0483871
178,62,59,0.0483871
178,62,59,0.0483871
179,62,59,0.0483871
179,62,59,0.0483871
179,62,59,0.0483871
180,62,59,0.0483871
180,62,59,0.0483871
180,62,59,0.0483871
180,62,59,0.0483871
181,62,59,0.0483871
181,62,59,0.0483871
181,62,59,0.0483871
182,62,59,0.0483871
183,62,59,0.0483871
183,62,59,0.0483871
184,62,59,0.0483871
184,62,59,0.0483871
185,62,59,0.0483871
185,62,59,0.0483871
186,62,59,0.0483871
187,62,59,0.0483871
187,62,59,0.0483871
188,62,59,0.0483871
189,62,59,0.0483871
189,62,59,0.0483871
190,62,59,0.0483871
191,62,59,0.0483871
191,62,59,0.0483871
192,62,59,0.0483871
193,62,59,0.0483871
193,62,59,0.0483871
194,62,59,0.0483871
195,62,59,0.0483871
195,62,59,0.0483871
196,62,59,0.0483871
197,62,59,0.0483871
197,62,59,0.0483871
198,62,59,0.0483871
199,62,59,0.0483871
199,62,59,0.0483871
200,62,59,0.0483871
201,62,59,0.0483871
201,62,59,0.0483871
202,62,59,0.0483871
203,62,59,0.0483871
203,62,59,0.0483871
204,62,59,0.0483871
205,62,59,0.0483871
206,62,59,0.0483871
207,62,59,0.0483871
207,62,59,0.0483871
208,62,59,0.0483871
209,62,59,0.0483871
209,62,59,0.0483871
210,62,59,0.0483871
211,62,59,0.0483871
211,62,59,0.0483871
212,62,59,0.0483871
213,62,59,0.0483871
214,62,59,0.0483871
214,62,59,0.0483871
215,62,59,0.0483871
216,62,59,0.0483871
216,62,59,0.0483871
217,62,59,0.0483871
218,62,59,0.0483871
219,62,59,0.0483871
219,62,59,0.0483871
220,62,59,0.0483871
221,62,59,0.0483871
222,62,59,0.0483871
223,62,59,0.0483871
224,62,59,0.0483871
225,62,59,0.0483871
225,62,59,0.0483871
226,62,59,0.0483871
227,62,59,0.0483871
228,62,59,0.0483871
229,62,59,0.0483871
230,62,59,0.0483871
231,62,59,0.0483871
232,62,59,0.0483871
232,62,59,0.0483871
233,62,59,0.0483871
234,62,59,0.0483871
235,62,59,0.0483871
236,62,59,0.0483871
237,62,59,0.0483871
238,62,59,0.0483871
239,62,59,0.0483871
240,62,59,0.0483871
241,62,59,0.0483871
241,62,59,0.0483871
242,62,59,0.0483871
243,62,59,0.0483871
244,62,59,0.0483871
245,62,59,0.0483871
246,62,59,0.0483871
247,62,59,0.0483871
248,62,59,0.0483871
249,62,59,0.0483871
250,62,59,0.0483871
251,62,59,0.0483871
252,62,59,0.0483871
253,62,59,0.0483871
254,62,59,0.0483871
255,62,59,0.0483871
256,62,59,0.0483871
257,62,59,0.0483871
258,62,59,0.0483871
259,62,59,0.0483871
260,62,59,0.0483871
261,62,59,0.0483871
262,62,59,0.0483871
263,62,59,0.0483871
264,62,59,0.0483871
265,62,59,0.0483871
266,62,59,0.0483871
267,62,59,0.0483871
268,62,59,0.0483871
269,62,59,0.0483871
270,62,59,0.0483871
271,62,59,0.0483871
272,62,59,0.0483871
273,62,59,0.0483871
274,62,59,0.0483871
275,62,59,0.0483871
275,62,59,0.0483871
277,62,59,0.0483871
278,62,59,0.0483871
279,62,59,0.0483871
280,62,59,0.0483871
281,62,59,0.0483871
282,62,59,0.0483871
283,62,59,0.0483871
284,62,59,0.0483871
285,62,59,0.0483871
286,62,59,0.0483871
287,62,59,0.0483871
288,62,59,0.0483871
289,62,59,0.0483871
290,62,59,0.0483871
291,62,59,0.0483871
292,62,59,0.0483871
293,62,59,0.0483871
294,62,59,0.0483871
295,62,59,0.0483871
297,62,59,0.0483871
298,62,59,0.0483871
299,62,59,0.0483871
300,62,59,0.0483871
301,62,59,0.0483871
302,62,59,0.0483871
303,62,59,0.0483871
304,62,59,0.0483871
305,62,59,0.0483871
306,62,59,0.0483871
307,62,59,0.0483871
309,62,59,0.0483871
310,62,59,0.0483871
311,62,59,0.0483871
312,62,59,0.0483871
313,62,59,0.0483871
314,62,59,0.0483871
315,62,59,0.0483871
316,62,59,0.0483871
317,62,59,0.0483871
319,62,59,0.0483871
320,62,59,0.0483871
321,62,59,0.0483871
322,62,59,0.0483871
323,62,59,0.0483871
324,62,59,0.0483871
325,62,59,0.0483871
326,62,59,0.0483871
328,62,59,0.0483871
329,62,59,0.0483871
330,62,59,0.0483871
331,62,59,0.0483871
332,62,59,0.0483871
333,62,59,0.0483871
334,62,59,0.0483871
336,62,59,0.0483871
337,62,59,0.0483871
338,62,59,0.0483871
339,62,59,0.0483871
341,62,59,0.0483871
342,62,59,0.0483871
343,62,59,0.0483871
344,62,59,0.0483871
345,62,59,0.0483871
346,62,59,0.0483871
347,62,59,0.0483871
349,62,59,0.0483871
350,62,59,0.0483871
351,62,59,0.0483871
352,62,59,0.0483871
353,62,59,0.0483871
355,62,59,0.0483871
356,62,59,0.0483871
358,62,59,0.0483871
359,62,59,0.0483871
360,62,59,0.0483871
362,62,59,0.0483871
363,62,59,0.0483871
364,62,59,0.0483871
365,62,59,0.0483871
367,62,59,0.0483871
368,62,59,0.0483871
370,62,59,0.0483871
371,62,59,0.0483871
373,62,59,0.0483871
374,62,59,0.0483871
375,62,59,0.0483871
377,62,59,0.0483871
378,62,59,0.0483871
379,62,59,0.0483871
381,62,59,0.0483871
382,62,59,0.0483871
383,62,59,0.0483871
384,62,59,0.0483871
385,62,59,0.0483871
386,62,59,0.0483871
388,62,59,0.0483871
389,62,59,0.0483871
390,62,59,0.0483871
391,62,59,0.0483871
393,62,59,0.0483871
394,62,59,0.0483871
395,62,59,0.0483871
397,62,59,0.0483871
398,62,59,0.0483871
399,62,59,0.0483871
401,62,59,0.0483871
402,62,59,0.0483871
403,62,59,0.0483871
404,62,59,0.0483871
405,62,59,0.0483871
406,62,59,0.0483871
408,62,59,0.0483871
409,62,59,0.0483871
410,62,59,0.0483871
412,62,59,0.0483871
413,62,59,0.0483871
415,62,59,0.0483871
416,62,59,0.0483871
417,62,59,0.0483871
419,62,59,0.0483871
420,62,59,0.0483871
422,62,59,0.0483871
423,62,59,0.0483871
425,62,59,0.0483871
426,62,59,0.0483871
427,62,59,0.0483871
429,62,59,0.0483871
431,62,59,0.0483871
432,62,59,0.0483871
434,62,59,0.0483871
435,62,59,0.0483871
437,62,59,0.0483871
438,62,59,0.0483871
440,62,59,0.0483871
441,62,59,0.0483871
443,62,59,0.0483871
445,62,59,0.0483871
446,62,59,0.0483871
448,62,59,0.0483871
449,62,59,0.0483871
450,62,59,0.0483871
452,62,59,0.0483871
453,62,59,0.0483871
455,62,59,0.0483871
457,62,59,0.0483871
458,62,59,0.0483871
460,62,59,0.0483871
461,62,59,0.0483871
463,62,59,0.0483871
464,62,59,0.0483871
466,62,59,0.0483871
467,62,59,0.0483871
468,62,59,0.0483871
470,62,59,0.0483871
471,62,59,0.0483871
473,62,59,0.0483871
474,62,59,0.0483871
476,62,59,0.0483871
477,62,59,0.0483871
479,62,59,0.0483871
480,62,59,0.0483871
481,62,59,0.0483871
483,62,59,0.0483871
484,62,59,0.0483871
486,62,59,0.0483871
487,62,59,0.0483871
489,62,59,0.0483871
490,62,59,0.0483871
492,62,59,0.0483871
494,62,59,0.0483871
495,62,59,0.0483871
497,62,59,0.0483871
498,62,59,0.0483871
500,62,59,0.0483871
501,62,59,0.0483871
503,62,59,0.0483871
504,62,59,0.0483871
506,62,59,0.0483871
507,62,59,0.0483871
509,62,59,0.0483871
511,62,59,0.0483871
512,62,59,0.0483871
514,62,59,0.0483871
516,62,59,0.0483871
517,62,59,0.0483871
519,62,59,0.0483871
520,62,59,0.0483871
522,62,59,0.0483871
524,62,59,0.0483871
525,62,59,0.0483871
527,62,59,0.0483871
528,62,59,0.0483871
530,62,59,0.0483871
532,62,59,0.0483871
533,62,59,0.0483871
535,62,59,0.0483871
536,62,59,0.0483871
538,62,59,0.0483871
539,62,59,0.0483871
541,62,59,0.0483871
543,62,59,0.0483871
544,62,59,0.0483871
546,62,59,0.0483871
547,62,59,0.0483871
549,62,59,0.0483871
550,62,59,0.0483871
552,62,59,0.0483871
553,62,59,0.0483871
555,62,59,0.0483871
557,62,59,0.0483871
558,62,59,0.0483871
560,62,59,0.0483871
562,62,59,0.0483871
563,62,59,0.0483871
565,62,59,0.0483871
566,62,59,0.0483871
568,62,59,0.0483871
570,62,59,0.0483871
571,62,59,0.0483871
573,62,59,0.0483871
575,62,59,0.0483871
577,62,59,0.0483871
578,62,59,0.0483871
580,62,59,0.0483871
582,62,59,0.0483871
583,62,59,0.0483871
585,62,59,0.0483871
586,62,59,0.0483871
588,62,59,0.0483871
590,62,59,0.0483871
591,62,59,0.0483871
593,62,59,0.0483871
595,62,59,0.0483871
596,62,59,0.0483871
598,62,59,0.0483871
600,62,59,0.0483871
601,62,59,0.0483871
603,62,59,0.0483871
605,62,59,0.0483871
606,62,59,0.0483871
608,62,59,0.0483871
610,62,59,0.0483871
611,62,59,0.0483871
613,62,59,0.0483871
615,62,59,0.0483871
616,62,59,0.0483871
618,62,59,0.0483871
620,62,59,0.0483871
622,62,59,0.0483871
623,62,59,0.0483871
625,62,59,0.0483871
627,62,59,0.0483871
628,62,59,0.0483871
630,62,59,0.0483871
632,62,59,0.0483871
633,62,59,0.0483871
635,62,59,0.0483871
637,62,59,0.0483871
639,62,59,0.0483871
640,62,59,0.0483871
642,62,59,0.0483871
644,62,59,0.0483871
646,61,59,0.0327869
647,61,59,0.0327869
649,61,59,0.0327869
651,61,59,0.0327869
652,61,59,0.0327869
654,61,59,0.0327869
655,61,59,0.0327869
656,61,59,0.0327869
658,61,59,0.0327869
659,61,59,0.0327869
660,61,59,0.0327869
661,61,59,0.0327869
662,61,59,0.0327869
663,61,59,0.0327869
664,61,59,0.0327869
664,61,59,0.0327869
665,61,59,0.0327869
665,61,59,0.0327869
666,61,59,0.0327869
666,61,59,0.0327869
666,61,59,0.0327869
667,61,59,0.0327869
667,61,59,0.0327869
667,61,59,0.0327869
667,61,59,0.0327869
668,61,59,0.0327869
669,61,59,0.0327869
670,61,59,0.0327869
671,61,59,0.0327869
672,61,59,0.0327869
673,61,59,0.0327869
674,61,59,0.0327869
674,61,59,0.0327869
675,61,59,0.0327869
676,61,59,0.0327869
676,61,59,0.0327869
677,61,59,0.0327869
677,61,59,0.0327869
677,61,59,0.0327869
677,61,59,0.0327869
677,61,59,0.0327869
678,61,59,0.0327869
678,61,59,0.0327869
679,61,59,0.0327869
679,61,59,0.0327869
680,61,59,0.0327869
680,61,59,0.0327869
681,61,59,0.0327869
681,61,59,0.0327869
682,61,59,0.0327869
682,61,59,0.0327869
682,61,59,0.0327869
683,61,59,0.0327869
683,61,59,0.0327869
684,61,59,0.0327869
684,61,59,0.0327869
685,61,59,0.0327869
685,61,59,0.0327869
686,61,59,0.0327869
686,61,59,0.0327869
686,61,59,0.0327869
687,61,59,0.0327869
687,61,59,0.0327869
688,61,59,0.0327869
689,61,59,0.0327869
689,61,59,0.0327869
690,61,59,0.0327869
690,61,59,0.0327869
691,61,59,0.0327869
691,61,59,0.0327869
692,61,59,0.0327869
692,61,59,0.0327869
693,61,59,0.0327869
693,61,59,0.0327869
694,61,59,0.0327869
694,61,59,0.0327869
695,61,59,0.0327869
695,61,59,0.0327869
696,61,59,0.0327869
696,61,59,0.0327869
697,61,59,0.0327869
697,61,59,0.0327869
698,61,59,0.0327869
698,61,59,0.0327869
699,61,59,0.0327869
699,61,59,0.0327869
699,61,59,0.0327869
700,61,59,0.0327869
700,61,59,0.0327869
701,61,59,0.0327869
701,61,59,0.0327869
702,61,59,0.0327869
702,61,59,0.0327869
703,61,59,0.0327869
704,61,59,0.0327869
704,61,59,0.0327869
705,61,59,0.0327869
705,61,59,0.0327869
706,61,59,0.0327869
706,61,59,0.0327869
707,61,59,0.0327869
707,61,59,0.0327869
708,61,59,0.0327869
708,61,59,0.0327869
709,61,59,0.0327869
709,61,59,0.0327869
709,61,59,0.0327869
710,61,59,0.0327869
711,61,59,0.0327869
711,61,59,0.0327869
712,61,59,0.0327869
712,61,59,0.0327869
713,61,59,0.0327869
713,61,59,0.0327869
714,61,59,0.0327869
714,61,59,0.0327869
715,61,59,0.0327869
716,61,59,0.0327869
716,61,59,0.0327869
717,61,59,0.0327869
717,61,59,0.0327869
718,61,59,0.0327869
718,61,59,0.0327869
719,61,59,0.0327869
719,61,59,0.0327869
720,61,59,0.0327869
721,61,59,0.0327869
721,61,59,0.0327869
722,61,59,0.0327869
722,61,59,0.0327869
723,61,59,0.0327869
723,61,59,0.0327869
724,61,59,0.0327869
725,61,59,0.0327869
725,61,59,0.0327869
726,61,59,0.0327869
726,61,59,0.0327869
727,61,59,0.0327869
728,61,59,0.0327869
728,61,59,0.0327869
