time_ms,ub,lb,gap
6,,56,
6,66,56,0.151515
6,66,56,0.151515
7,66,56,0.151515
7,66,56,0.151515
8,66,56,0.151515
8,66,56,0.151515
9,66,56,0.151515
10,66,56,0.151515
10,66,56,0.151515
11,66,56,0.151515
12,66,56,0.151515
12,66,56,0.151515
13,66,56,0.151515
14,66,56,0.151515
14,66,56,0.151515
15,66,56,0.151515
16,66,56,0.151515
16,66,56,0.151515
17,66,56,0.151515
18,66,56,0.151515
18,66,56,0.151515
19,66,56,0.151515
20,66,56,0.151515
21,66,56,0.151515
21,66,56,0.151515
22,66,56,0.151515
23,66,56,0.151515
24,66,56,0.151515
24,66,56,0.151515
25,66,56,0.151515
26,66,56,0.151515
27,66,56,0.151515
27,66,56,0.151515
28,66,56,0.151515
29,66,56,0.151515
30,66,56,0.151515
31,66,56,0.151515
31,66,56,0.151515
32,66,56,0.151515
33,66,56,0.151515
34,66,56,0.151515
35,66,56,0.151515
35,66,56,0.151515
36,66,56,0.151515
37,66,56,0.151515
38,66,56,0.151515
39,66,56,0.151515
39,66,56,0.151515
40,66,56,0.151515
41,66,56,0.151515
42,66,56,0.151515
43,66,56,0.151515
44,66,56,0.151515
45,66,56,0.151515
45,66,56,0.151515
46,66,56,0.151515
47,66,56,0.151515
48,66,56,0.151515
49,66,56,0.151515
50,66,56,0.151515
51,66,56,0.151515
52,66,56,0.151515
53,66,56,0.151515
54,66,56,0.151515
55,66,56,0.151515
55,66,56,0.151515
56,66,56,0.151515
57,66,56,0.151515
58,66,56,0.151515
59,66,56,0.151515
60,66,56,0.151515
61,66,56,0.151515
62,66,56,0.151515
63,66,56,0.151515
64,66,56,0.151515
65,66,56,0.151515
66,66,56,0.151515
67,66,56,0.151515
68,66,56,0.151515
69,66,56,0.151515
70,66,56,0.151515
71,66,56,0.151515
72,66,56,0.151515
73,66,56,0.151515
74,66,56,0.151515
75,66,56,0.151515
76,66,56,0.151515
77,66,56,0.151515
78,66,56,0.151515
79,66,56,0.151515
80,66,56,0.151515
81,66,56,0.151515
82,66,56,0.151515
83,66,56,0.151515
84,66,56,0.151515
85,66,56,0.151515
86,66,56,0.151515
87,66,56,0.151515
88,66,56,0.151515
90,66,56,0.151515
91,66,56,0.151515
92,66,56,0.151515
93,66,56,0.151515
94,66,56,0.151515
95,66,56,0.151515
96,66,56,0.151515
97,66,56,0.151515
98,66,56,0.151515
99,66,56,0.151515
100,66,56,0.151515
101,66,56,0.151515
102,66,56,0.151515
103,66,56,0.151515
105,66,56,0.151515
106,66,56,0.151515
107,66,56,0.151515
108,66,56,0.151515
109,66,56,0.151515
110,66,56,0.151515
111,66,56,0.151515
112,66,56,0.151515
113,66,56,0.151515
114,66,56,0.151515
115,66,56,0.151515
116,66,56,0.151515
117,66,56,0.151515
118,66,56,0.151515
119,66,56,0.151515
121,66,56,0.151515
122,66,56,0.151515
123,66,56,0.151515
124,66,56,0.151515
125,66,56,0.151515
126,66,56,0.151515
127,66,56,0.151515
128,66,56,0.151515
129,66,56,0.151515
130,66,56,0.151515
131,66,56,0.151515
133,66,56,0.151515
133,66,56,0.151515
135,66,56,0.151515
136,66,56,0.151515
137,66,56,0.151515
138,66,56,0.151515
139,66,56,0.151515
140,66,56,0.151515
141,66,56,0.151515
143,66,56,0.151515
144,66,56,0.151515
145,66,56,0.151515
146,66,56,0.151515
147,66,56,0.151515
149,66,56,0.151515
150,66,56,0.151515
151,66,56,0.151515
152,66,56,0.151515
153,66,56,0.151515
155,66,56,0.151515
156,66,56,0.151515
157,66,56,0.151515
158,66,56,0.151515
159,66,56,0.151515
160,66,56,0.151515
162,66,56,0.151515
163,66,56,0.151515
164,66,56,0.151515
165,66,56,0.151515
166,66,56,0.151515
167,66,56,0.151515
169,66,56,0.151515
170,66,56,0.151515
171,66,56,0.151515
172,66,56,0.151515
173,66,56,0.151515
175,66,56,0.151515
176,66,56,0.151515
177,66,56,0.151515
179,66,56,0.151515
180,66,56,0.151515
181,66,56,0.151515
182,66,56,0.151515
183,66,56,0.151515
185,66,56,0.151515
186,66,56,0.151515
187,66,56,0.151515
189,66,56,0.151515
190,66,56,0.151515
191,66,56,0.151515
192,66,56,0.151515
194,66,56,0.151515
195,66,56,0.151515
196,66,56,0.151515
197,66,56,0.151515
199,66,56,0.151515
200,66,56,0.151515
201,66,56,0.151515
202,66,56,0.151515
204,66,56,0.151515
205,66,56,0.151515
206,66,56,0.151515
208,66,56,0.151515
209,66,56,0.151515
210,66,56,0.151515
211,66,56,0.151515
212,66,56,0.151515
214,66,56,0.151515
215,66,56,0.151515
216,66,56,0.151515
217,66,56,0.151515
218,66,56,0.151515
219,66,56,0.151515
221,66,56,0.151515
222,66,56,0.151515
223,66,56,0.151515
224,66,56,0.151515
225,66,56,0.151515
226,66,56,0.151515
227,66,56,0.151515
228,66,56,0.151515
230,66,56,0.151515
231,66,56,0.151515
232,66,56,0.151515
233,66,56,0.151515
234,66,56,0.151515
236,66,56,0.151515
237,66,56,0.151515
238,66,56,0.151515
239,66,56,0.151515
241,66,56,0.151515
242,66,56,0.151515
243,66,56,0.151515
245,66,56,0.151515
246,66,56,0.151515
247,66,56,0.151515
249,66,56,0.151515
250,66,56,0.151515
251,66,56,0.151515
253,66,56,0.151515
254,66,56,0.151515
255,66,56,0.151515
256,66,56,0.151515
257,66,56,0.151515
259,66,56,0.151515
260,66,56,0.151515
262,66,56,0.151515
263,66,56,0.151515
264,66,56,0.151515
266,66,56,0.151515
267,66,56,0.151515
