arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,335850,15397.850000,0.045847,0.089986,0,0,152867,2223,40859,74
1,107201,4510.550000,0.042076,0.089985,0,0,44828,555,18975,95
2,70851,2870.600000,0.040516,0.089985,3,0,27687,1984,13947,87
3,64097,2563.900000,0.040000,0.089986,3,0,24414,2396,12856,51
4,26,0.000000,0.000000,1000000000.000000,0,0,0,0,0,15
5,67,2.900000,0.043284,1.208151,1,0,18,4,0,0
