arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,359466,14888.500000,0.041418,0.076929,1,0,138747,20258,66447,31
1,339377,13786.000000,0.040621,0.076928,2,0,129876,15932,64201,75
2,266866,10792.750000,0.040443,0.076928,1,0,101083,13671,53079,69
3,1398,71.600000,0.051216,0.294071,3,0,674,30,9,39
4,1270,62.200000,0.048976,0.295518,1,0,598,30,32,6
5,63958,2952.250000,0.046159,0.104858,0,0,26187,6671,4876,2
