time_ms,ub,lb,gap
16,,139,
17,,139,
17,153,139,0.0915033
17,153,139,0.0915033
18,153,139,0.0915033
18,153,139,0.0915033
19,153,139,0.0915033
20,153,139,0.0915033
20,153,139,0.0915033
21,153,139,0.0915033
22,153,139,0.0915033
22,153,139,0.0915033
23,153,139,0.0915033
24,153,139,0.0915033
24,153,139,0.0915033
25,153,139,0.0915033
26,153,139,0.0915033
26,153,139,0.0915033
27,153,139,0.0915033
28,153,139,0.0915033
29,153,139,0.0915033
30,153,139,0.0915033
30,153,139,0.0915033
31,153,139,0.0915033
32,153,139,0.0915033
33,153,139,0.0915033
34,153,139,0.0915033
35,153,139,0.0915033
36,153,139,0.0915033
37,153,139,0.0915033
38,153,139,0.0915033
39,153,139,0.0915033
39,153,139,0.0915033
40,153,139,0.0915033
41,153,139,0.0915033
42,153,139,0.0915033
43,153,139,0.0915033
44,153,139,0.0915033
45,153,139,0.0915033
46,153,139,0.0915033
47,153,139,0.0915033
48,153,139,0.0915033
49,153,139,0.0915033
50,153,139,0.0915033
51,153,139,0.0915033
52,153,139,0.0915033
53,153,139,0.0915033
54,153,139,0.0915033
55,153,139,0.0915033
55,153,139,0.0915033
57,153,139,0.0915033
58,153,139,0.0915033
59,153,139,0.0915033
60,153,139,0.0915033
61,153,139,0.0915033
62,153,139,0.0915033
63,153,139,0.0915033
65,153,139,0.0915033
66,153,139,0.0915033
67,153,139,0.0915033
68,153,139,0.0915033
69,153,139,0.0915033
70,153,139,0.0915033
72,153,139,0.0915033
73,153,139,0.0915033
74,153,139,0.0915033
75,153,139,0.0915033
77,153,139,0.0915033
78,153,139,0.0915033
79,153,139,0.0915033
81,153,139,0.0915033
82,153,139,0.0915033
83,153,139,0.0915033
85,153,139,0.0915033
86,153,139,0.0915033
87,153,139,0.0915033
89,153,139,0.0915033
90,153,139,0.0915033
91,153,139,0.0915033
92,153,139,0.0915033
94,153,139,0.0915033
95,153,139,0.0915033
97,153,139,0.0915033
98,153,139,0.0915033
100,153,139,0.0915033
101,153,139,0.0915033
103,153,139,0.0915033
104,153,139,0.0915033
105,153,139,0.0915033
107,153,139,0.0915033
108,153,139,0.0915033
110,153,139,0.0915033
111,153,139,0.0915033
113,153,139,0.0915033
114,153,139,0.0915033
116,153,139,0.0915033
117,153,139,0.0915033
119,153,139,0.0915033
120,153,139,0.0915033
122,153,139,0.0915033
123,153,139,0.0915033
125,153,139,0.0915033
126,153,139,0.0915033
128,153,139,0.0915033
129,153,139,0.0915033
131,153,139,0.0915033
133,153,139,0.0915033
135,153,139,0.0915033
136,153,139,0.0915033
138,153,139,0.0915033
140,153,139,0.0915033
141,153,139,0.0915033
143,153,139,0.0915033
145,153,139,0.0915033
146,153,139,0.0915033
148,153,139,0.0915033
150,153,139,0.0915033
152,153,139,0.0915033
153,153,139,0.0915033
155,153,139,0.0915033
157,153,139,0.0915033
159,153,139,0.0915033
161,153,139,0.0915033
