time_ms,ub,lb,gap
17,,139,
17,,139,
18,155,139,0.103226
18,155,139,0.103226
18,155,139,0.103226
19,155,139,0.103226
19,155,139,0.103226
20,155,139,0.103226
21,155,139,0.103226
21,155,139,0.103226
22,155,139,0.103226
22,155,139,0.103226
23,155,139,0.103226
24,155,139,0.103226
24,155,139,0.103226
25,155,139,0.103226
26,155,139,0.103226
26,155,139,0.103226
27,155,139,0.103226
28,155,139,0.103226
28,155,139,0.103226
29,155,139,0.103226
30,155,139,0.103226
30,155,139,0.103226
31,155,139,0.103226
32,155,139,0.103226
32,155,139,0.103226
33,155,139,0.103226
34,155,139,0.103226
35,155,139,0.103226
36,155,139,0.103226
36,155,139,0.103226
37,155,139,0.103226
38,155,139,0.103226
39,155,139,0.103226
39,155,139,0.103226
40,155,139,0.103226
41,155,139,0.103226
42,155,139,0.103226
43,155,139,0.103226
43,155,139,0.103226
44,155,139,0.103226
45,155,139,0.103226
46,155,139,0.103226
46,155,139,0.103226
47,155,139,0.103226
48,155,139,0.103226
49,155,139,0.103226
50,155,139,0.103226
51,155,139,0.103226
51,155,139,0.103226
52,155,139,0.103226
53,155,139,0.103226
54,155,139,0.103226
55,155,139,0.103226
56,155,139,0.103226
57,155,139,0.103226
58,155,139,0.103226
58,155,139,0.103226
59,155,139,0.103226
60,155,139,0.103226
61,155,139,0.103226
62,155,139,0.103226
63,155,139,0.103226
64,155,139,0.103226
65,155,139,0.103226
66,155,139,0.103226
67,155,139,0.103226
68,155,139,0.103226
69,155,139,0.103226
70,155,139,0.103226
71,155,139,0.103226
72,155,139,0.103226
73,155,139,0.103226
74,155,139,0.103226
75,155,139,0.103226
76,155,139,0.103226
77,155,139,0.103226
78,155,139,0.103226
79,155,139,0.103226
80,155,139,0.103226
81,155,139,0.103226
82,155,139,0.103226
83,155,139,0.103226
84,155,139,0.103226
85,155,139,0.103226
86,155,139,0.103226
87,155,139,0.103226
88,155,139,0.103226
89,155,139,0.103226
90,155,139,0.103226
91,155,139,0.103226
92,155,139,0.103226
94,155,139,0.103226
