arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,358863,17038.350000,0.047479,0.095099,0,0,169711,1345,31840,32
1,21299,745.000000,0.034978,0.095094,1,0,7432,18,6638,65
2,79472,3333.550000,0.041946,0.095098,1,0,33300,53,13050,67
3,32284,1209.350000,0.037460,0.095098,0,0,12078,31,8097,41
4,9,0.000000,0.000000,1000000000.000000,0,0,0,0,0,20
5,10,0.000000,0.000000,1000000000.000000,0,0,0,0,0,3
