arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,94791,4459.050000,0.047041,0.103282,0,0,44386,409,9709,73
1,282338,14554.300000,0.051549,0.103283,3,0,136009,19014,5328,141
2,44612,1922.600000,0.043096,0.103283,1,0,18488,1458,6572,131
3,37563,1560.050000,0.041532,0.103279,0,0,15182,837,6344,62
4,25,0.000000,0.000000,1000000000.000000,0,0,0,0,0,14
5,42374,2026.100000,0.047815,0.121202,0,0,19360,1802,1825,12
