arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,1594791,65820.899999,0.041272,0.075243,1,0,654159,8082,280389,13
1,106338,3806.050000,0.035792,0.075242,2,0,37408,1269,30255,38
2,3053,129.500000,0.042417,0.197537,0,0,1266,58,454,24
3,10,0.000000,0.000000,1000000000.000000,0,0,0,0,0,14
4,9,0.000000,0.000000,1000000000.000000,0,0,0,0,0,4
5,10,0.000000,0.000000,1000000000.000000,0,0,0,0,0,2
