time_ms,ub,lb,gap
17,,130,
17,,130,
17,139,130,0.0647482
17,139,130,0.0647482
18,139,130,0.0647482
19,139,130,0.0647482
19,139,130,0.0647482
20,139,130,0.0647482
21,139,130,0.0647482
21,139,130,0.0647482
22,139,130,0.0647482
23,139,130,0.0647482
23,139,130,0.0647482
24,139,130,0.0647482
24,139,130,0.0647482
25,139,130,0.0647482
26,139,130,0.0647482
26,139,130,0.0647482
27,139,130,0.0647482
28,139,130,0.0647482
28,139,130,0.0647482
29,139,130,0.0647482
30,139,130,0.0647482
30,139,130,0.0647482
31,139,130,0.0647482
32,139,130,0.0647482
32,139,130,0.0647482
33,139,130,0.0647482
34,139,130,0.0647482
34,139,130,0.0647482
35,139,130,0.0647482
36,139,130,0.0647482
37,139,130,0.0647482
37,139,130,0.0647482
38,139,130,0.0647482
39,139,130,0.0647482
39,139,130,0.0647482
40,139,130,0.0647482
41,139,130,0.0647482
41,139,130,0.0647482
42,139,130,0.0647482
43,139,130,0.0647482
44,139,130,0.0647482
45,139,130,0.0647482
45,139,130,0.0647482
46,139,130,0.0647482
47,139,130,0.0647482
48,139,130,0.0647482
48,139,130,0.0647482
49,139,130,0.0647482
50,139,130,0.0647482
51,139,130,0.0647482
52,139,130,0.0647482
53,139,130,0.0647482
53,139,130,0.0647482
54,139,130,0.0647482
55,139,130,0.0647482
56,139,130,0.0647482
57,139,130,0.0647482
58,139,130,0.0647482
59,139,130,0.0647482
59,138,130,0.057971
60,138,130,0.057971
60,138,130,0.057971
60,138,130,0.057971
61,138,130,0.057971
61,138,130,0.057971
61,138,130,0.057971
61,138,130,0.057971
62,138,130,0.057971
62,138,130,0.057971
63,138,130,0.057971
63,138,130,0.057971
64,138,130,0.057971
64,138,130,0.057971
65,138,130,0.057971
66,138,130,0.057971
66,138,130,0.057971
67,138,130,0.057971
68,138,130,0.057971
69,138,130,0.057971
70,138,130,0.057971
70,138,130,0.057971
71,138,130,0.057971
72,138,130,0.057971
73,138,130,0.057971
74,138,130,0.057971
75,138,130,0.057971
76,138,130,0.057971
76,138,130,0.057971
77,138,130,0.057971
78,138,130,0.057971
79,138,130,0.057971
80,138,130,0.057971
81,138,130,0.057971
82,138,130,0.057971
83,138,130,0.057971
84,138,130,0.057971
85,138,130,0.057971
86,138,130,0.057971
86,138,130,0.057971
87,138,130,0.057971
88,138,130,0.057971
89,138,130,0.057971
90,138,130,0.057971
91,138,130,0.057971
92,138,130,0.057971
93,138,130,0.057971
94,138,130,0.057971
95,138,130,0.057971
96,138,130,0.057971
97,138,130,0.057971
98,138,130,0.057971
99,138,130,0.057971
100,138,130,0.057971
101,138,130,0.057971
102,138,130,0.057971
103,138,130,0.057971
104,138,130,0.057971
106,138,130,0.057971
107,138,130,0.057971
108,138,130,0.057971
109,138,130,0.057971
110,138,130,0.057971
111,138,130,0.057971
112,138,130,0.057971
113,138,130,0.057971
115,138,130,0.057971
116,138,130,0.057971
117,138,130,0.057971
118,138,130,0.057971
119,138,130,0.057971
120,138,130,0.057971
122,138,130,0.057971
123,138,130,0.057971
124,138,130,0.057971
125,137,130,0.0510949
126,137,130,0.0510949
127,137,130,0.0510949
127,137,130,0.0510949
128,137,130,0.0510949
128,137,130,0.0510949
129,137,130,0.0510949
129,137,130,0.0510949
130,137,130,0.0510949
130,137,130,0.0510949
