arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,582869,28336.300000,0.048615,0.101471,0,0,282728,1270,22982,34
1,92619,4114.000000,0.044419,0.100131,1,0,40931,400,11400,56
2,46553,1930.450000,0.041468,0.100391,2,0,19200,173,8265,82
3,19288,820.500000,0.042539,0.121727,0,0,8133,144,2867,52
4,11,0.000000,0.000000,1000000000.000000,0,0,0,0,0,34
5,11,0.000000,0.000000,1000000000.000000,0,0,0,0,0,6
