time_ms,ub,lb,gap
5,62,58,0.0645161
5,62,58,0.0645161
5,62,58,0.0645161
6,62,58,0.0645161
6,62,58,0.0645161
7,62,58,0.0645161
7,62,58,0.0645161
8,62,58,0.0645161
8,62,58,0.0645161
9,62,58,0.0645161
9,62,58,0.0645161
9,62,58,0.0645161
10,62,58,0.0645161
10,62,58,0.0645161
11,62,58,0.0645161
11,62,58,0.0645161
11,62,58,0.0645161
12,62,58,0.0645161
12,62,58,0.0645161
13,62,58,0.0645161
13,62,58,0.0645161
13,62,58,0.0645161
14,62,58,0.0645161
14,62,58,0.0645161
14,62,58,0.0645161
15,62,58,0.0645161
15,62,58,0.0645161
15,62,58,0.0645161
16,62,58,0.0645161
16,62,58,0.0645161
17,62,58,0.0645161
17,61,58,0.0491803
17,61,58,0.0491803
17,61,58,0.0491803
17,61,58,0.0491803
17,61,58,0.0491803
18,61,58,0.0491803
18,61,58,0.0491803
18,61,58,0.0491803
19,61,58,0.0491803
19,61,58,0.0491803
20,61,58,0.0491803
20,61,58,0.0491803
21,61,58,0.0491803
21,61,58,0.0491803
22,61,58,0.0491803
22,61,58,0.0491803
23,61,58,0.0491803
23,61,58,0.0491803
23,61,58,0.0491803
24,61,58,0.0491803
24,61,58,0.0491803
25,61,58,0.0491803
25,61,58,0.0491803
26,61,58,0.0491803
26,61,58,0.0491803
27,61,58,0.0491803
27,61,58,0.0491803
27,61,58,0.0491803
28,61,58,0.0491803
28,61,58,0.0491803
28,61,58,0.0491803
28,61,58,0.0491803
29,61,58,0.0491803
29,61,58,0.0491803
30,61,58,0.0491803
30,61,58,0.0491803
31,61,58,0.0491803
31,61,58,0.0491803
31,61,58,0.0491803
32,61,58,0.0491803
32,61,58,0.0491803
33,61,58,0.0491803
34,61,58,0.0491803
34,61,58,0.0491803
34,61,58,0.0491803
35,61,58,0.0491803
36,61,58,0.0491803
36,61,58,0.0491803
36,61,58,0.0491803
37,61,58,0.0491803
38,61,58,0.0491803
38,61,58,0.0491803
39,61,58,0.0491803
39,61,58,0.0491803
40,61,58,0.0491803
40,61,58,0.0491803
41,61,58,0.0491803
41,61,58,0.0491803
42,61,58,0.0491803
42,61,58,0.0491803
43,61,58,0.0491803
43,61,58,0.0491803
44,61,58,0.0491803
44,61,58,0.0491803
45,61,58,0.0491803
45,61,58,0.0491803
46,61,58,0.0491803
46,61,58,0.0491803
47,60,58,0.0333333
47,60,58,0.0333333
47,60,58,0.0333333
48,60,58,0.0333333
49,60,58,0.0333333
49,60,58,0.0333333
49,60,58,0.0333333
49,60,58,0.0333333
49,60,58,0.0333333
49,60,58,0.0333333
50,60,58,0.0333333
50,60,58,0.0333333
50,60,58,0.0333333
51,60,58,0.0333333
51,60,58,0.0333333
52,60,58,0.0333333
52,60,58,0.0333333
53,60,58,0.0333333
53,60,58,0.0333333
54,60,58,0.0333333
54,60,58,0.0333333
55,60,58,0.0333333
56,60,58,0.0333333
56,60,58,0.0333333
57,60,58,0.0333333
57,60,58,0.0333333
58,60,58,0.0333333
59,60,58,0.0333333
59,60,58,0.0333333
60,60,58,0.0333333
60,60,58,0.0333333
61,60,58,0.0333333
62,60,58,0.0333333
62,60,58,0.0333333
63,60,58,0.0333333
63,60,58,0.0333333
64,60,58,0.0333333
65,60,58,0.0333333
65,60,58,0.0333333
66,60,58,0.0333333
67,60,58,0.0333333
67,60,58,0.0333333
68,60,58,0.0333333
69,60,58,0.0333333
69,60,58,0.0333333
70,60,58,0.0333333
71,60,58,0.0333333
71,60,58,0.0333333
72,60,58,0.0333333
73,60,58,0.0333333
73,60,58,0.0333333
74,60,58,0.0333333
75,60,58,0.0333333
76,60,58,0.0333333
76,60,58,0.0333333
76,60,58,0.0333333
76,60,58,0.0333333
77,60,58,0.0333333
77,60,58,0.0333333
77,60,58,0.0333333
78,60,58,0.0333333
78,60,58,0.0333333
79,60,58,0.0333333
79,60,58,0.0333333
79,60,58,0.0333333
80,60,58,0.0333333
80,60,58,0.0333333
80,60,58,0.0333333
81,60,58,0.0333333
81,60,58,0.0333333
82,60,58,0.0333333
82,60,58,0.0333333
83,60,58,0.0333333
83,60,58,0.0333333
83,60,58,0.0333333
84,60,58,0.0333333
84,60,58,0.0333333
85,60,58,0.0333333
85,60,58,0.0333333
86,60,58,0.0333333
86,60,58,0.0333333
87,60,58,0.0333333
87,60,58,0.0333333
88,60,58,0.0333333
88,60,58,0.0333333
88,60,58,0.0333333
89,60,58,0.0333333
90,60,58,0.0333333
90,60,58,0.0333333
91,60,58,0.0333333
91,60,58,0.0333333
92,60,58,0.0333333
92,60,58,0.0333333
93,60,58,0.0333333
93,60,58,0.0333333
94,60,58,0.0333333
95,60,58,0.0333333
95,60,58,0.0333333
96,60,58,0.0333333
97,60,58,0.0333333
97,60,58,0.0333333
98,60,58,0.0333333
98,60,58,0.0333333
99,60,58,0.0333333
100,60,58,0.0333333
101,60,58,0.0333333
101,60,58,0.0333333
102,60,58,0.0333333
102,60,58,0.0333333
103,60,58,0.0333333
104,60,58,0.0333333
105,60,58,0.0333333
105,60,58,0.0333333
106,60,58,0.0333333
107,60,58,0.0333333
107,60,58,0.0333333
108,60,58,0.0333333
109,60,58,0.0333333
110,60,58,0.0333333
111,60,58,0.0333333
111,60,58,0.0333333
112,60,58,0.0333333
113,60,58,0.0333333
114,60,58,0.0333333
114,60,58,0.0333333
115,60,58,0.0333333
116,60,58,0.0333333
116,60,58,0.0333333
117,60,58,0.0333333
118,60,58,0.0333333
118,60,58,0.0333333
119,60,58,0.0333333
120,60,58,0.0333333
120,60,58,0.0333333
121,60,58,0.0333333
122,60,58,0.0333333
122,60,58,0.0333333
123,60,58,0.0333333
124,60,58,0.0333333
124,60,58,0.0333333
125,60,58,0.0333333
126,60,58,0.0333333
127,60,58,0.0333333
127,60,58,0.0333333
128,60,58,0.0333333
129,60,58,0.0333333
130,60,58,0.0333333
130,60,58,0.0333333
131,60,58,0.0333333
132,60,58,0.0333333
132,60,58,0.0333333
133,60,58,0.0333333
134,60,58,0.0333333
134,60,58,0.0333333
135,60,58,0.0333333
136,60,58,0.0333333
136,60,58,0.0333333
137,60,58,0.0333333
137,60,58,0.0333333
138,60,58,0.0333333
139,60,58,0.0333333
139,60,58,0.0333333
140,60,58,0.0333333
141,60,58,0.0333333
142,60,58,0.0333333
142,60,58,0.0333333
143,60,58,0.0333333
144,60,58,0.0333333
145,60,58,0.0333333
145,60,58,0.0333333
146,60,58,0.0333333
147,60,58,0.0333333
148,60,58,0.0333333
149,60,58,0.0333333
150,60,58,0.0333333
151,60,58,0.0333333
152,60,58,0.0333333
153,60,58,0.0333333
153,60,58,0.0333333
154,60,58,0.0333333
155,60,58,0.0333333
155,60,58,0.0333333
156,60,58,0.0333333
157,60,58,0.0333333
157,60,58,0.0333333
158,60,58,0.0333333
159,60,58,0.0333333
159,60,58,0.0333333
160,60,58,0.0333333
161,60,58,0.0333333
161,60,58,0.0333333
162,60,58,0.0333333
163,60,58,0.0333333
163,60,58,0.0333333
164,60,58,0.0333333
165,60,58,0.0333333
165,60,58,0.0333333
166,60,58,0.0333333
167,60,58,0.0333333
167,60,58,0.0333333
168,60,58,0.0333333
169,60,58,0.0333333
169,60,58,0.0333333
170,60,58,0.0333333
171,60,58,0.0333333
171,60,58,0.0333333
