time_ms,ub,lb,gap
8,47,45,0.0425532
8,47,45,0.0425532
9,47,45,0.0425532
10,47,45,0.0425532
11,47,45,0.0425532
12,47,45,0.0425532
12,47,45,0.0425532
13,47,45,0.0425532
14,47,45,0.0425532
15,47,45,0.0425532
15,47,45,0.0425532
16,46,45,0.0217391
16,46,45,0.0217391
16,46,45,0.0217391
16,46,45,0.0217391
17,46,45,0.0217391
17,46,45,0.0217391
18,46,45,0.0217391
19,46,45,0.0217391
20,46,45,0.0217391
20,46,45,0.0217391
21,46,45,0.0217391
22,46,45,0.0217391
22,46,45,0.0217391
23,46,45,0.0217391
24,46,45,0.0217391
24,46,45,0.0217391
25,45,45,0
26,45,45,0
