time_ms,ub,lb,gap
19,,143,
20,,143,
20,160,143,0.10625
20,160,143,0.10625
21,160,143,0.10625
21,160,143,0.10625
22,160,143,0.10625
23,160,143,0.10625
23,160,143,0.10625
24,160,143,0.10625
25,160,143,0.10625
26,160,143,0.10625
26,160,143,0.10625
27,160,143,0.10625
28,160,143,0.10625
29,160,143,0.10625
30,160,143,0.10625
31,160,143,0.10625
31,160,143,0.10625
32,160,143,0.10625
33,160,143,0.10625
34,160,143,0.10625
35,160,143,0.10625
36,160,143,0.10625
37,160,143,0.10625
38,160,143,0.10625
39,160,143,0.10625
40,160,143,0.10625
41,160,143,0.10625
42,160,143,0.10625
43,160,143,0.10625
44,160,143,0.10625
45,160,143,0.10625
46,160,143,0.10625
47,160,143,0.10625
48,160,143,0.10625
49,160,143,0.10625
51,160,143,0.10625
52,160,143,0.10625
53,160,143,0.10625
54,160,143,0.10625
55,160,143,0.10625
56,160,143,0.10625
58,160,143,0.10625
59,160,143,0.10625
60,160,143,0.10625
61,160,143,0.10625
63,160,143,0.10625
64,160,143,0.10625
65,160,143,0.10625
67,160,143,0.10625
68,160,143,0.10625
69,160,143,0.10625
71,160,143,0.10625
72,160,143,0.10625
74,160,143,0.10625
75,160,143,0.10625
76,160,143,0.10625
78,160,143,0.10625
79,160,143,0.10625
81,160,143,0.10625
82,160,143,0.10625
84,160,143,0.10625
85,160,143,0.10625
87,160,143,0.10625
88,160,143,0.10625
90,160,143,0.10625
91,160,143,0.10625
93,160,143,0.10625
94,160,143,0.10625
96,160,143,0.10625
97,160,143,0.10625
99,160,143,0.10625
101,160,143,0.10625
102,160,143,0.10625
104,160,143,0.10625
105,160,143,0.10625
107,160,143,0.10625
109,160,143,0.10625
110,160,143,0.10625
112,160,143,0.10625
114,160,143,0.10625
115,160,143,0.10625
117,160,143,0.10625
119,160,143,0.10625
121,160,143,0.10625
123,160,143,0.10625
124,160,143,0.10625
126,160,143,0.10625
128,160,143,0.10625
130,160,143,0.10625
132,160,143,0.10625
133,160,143,0.10625
135,160,143,0.10625
137,160,143,0.10625
139,160,143,0.10625
141,160,143,0.10625
143,160,143,0.10625
145,160,143,0.10625
147,160,143,0.10625
149,160,143,0.10625
151,160,143,0.10625
153,160,143,0.10625
155,160,143,0.10625
157,160,143,0.10625
159,160,143,0.10625
161,160,143,0.10625
163,160,143,0.10625
165,160,143,0.10625
168,160,143,0.10625
170,160,143,0.10625
172,160,143,0.10625
174,160,143,0.10625
176,160,143,0.10625
178,160,143,0.10625
181,160,143,0.10625
183,160,143,0.10625
185,160,143,0.10625
187,160,143,0.10625
189,160,143,0.10625
191,160,143,0.10625
194,160,143,0.10625
196,160,143,0.10625
198,160,143,0.10625
200,160,143,0.10625
203,160,143,0.10625
205,160,143,0.10625
208,160,143,0.10625
210,160,143,0.10625
212,160,143,0.10625
214,160,143,0.10625
217,160,143,0.10625
219,160,143,0.10625
221,160,143,0.10625
224,160,143,0.10625
226,160,143,0.10625
229,160,143,0.10625
231,160,143,0.10625
233,160,143,0.10625
236,160,143,0.10625
238,160,143,0.10625
241,160,143,0.10625
243,160,143,0.10625
245,160,143,0.10625
248,160,143,0.10625
250,160,143,0.10625
253,160,143,0.10625
255,160,143,0.10625
258,160,143,0.10625
260,160,143,0.10625
263,160,143,0.10625
265,160,143,0.10625
268,160,143,0.10625
270,160,143,0.10625
273,160,143,0.10625
275,160,143,0.10625
278,160,143,0.10625
281,160,143,0.10625
283,160,143,0.10625
286,160,143,0.10625
288,160,143,0.10625
291,160,143,0.10625
293,160,143,0.10625
296,160,143,0.10625
299,160,143,0.10625
302,160,143,0.10625
304,160,143,0.10625
307,160,143,0.10625
310,160,143,0.10625
312,160,143,0.10625
315,160,143,0.10625
318,160,143,0.10625
321,160,143,0.10625
323,160,143,0.10625
326,160,143,0.10625
329,160,143,0.10625
332,160,143,0.10625
335,160,143,0.10625
338,160,143,0.10625
341,160,143,0.10625
344,160,143,0.10625
347,160,143,0.10625
350,160,143,0.10625
352,160,143,0.10625
355,160,143,0.10625
358,160,143,0.10625
361,160,143,0.10625
364,160,143,0.10625
367,160,143,0.10625
370,160,143,0.10625
373,160,143,0.10625
376,160,143,0.10625
379,160,143,0.10625
382,160,143,0.10625
385,160,143,0.10625
388,160,143,0.10625
391,160,143,0.10625
394,160,143,0.10625
397,160,143,0.10625
400,160,143,0.10625
403,160,143,0.10625
406,160,143,0.10625
409,160,143,0.10625
