time_ms,ub,lb,gap
5,58,48,0.172414
5,58,48,0.172414
6,58,48,0.172414
7,58,48,0.172414
8,54,48,0.111111
8,52,48,0.0769231
8,52,48,0.0769231
9,52,48,0.0769231
9,52,48,0.0769231
10,52,48,0.0769231
11,52,48,0.0769231
11,52,48,0.0769231
12,52,48,0.0769231
12,52,48,0.0769231
13,52,48,0.0769231
13,52,48,0.0769231
14,52,48,0.0769231
15,52,48,0.0769231
16,52,48,0.0769231
16,52,48,0.0769231
17,52,48,0.0769231
17,52,48,0.0769231
18,52,48,0.0769231
19,52,48,0.0769231
19,52,48,0.0769231
20,52,48,0.0769231
20,52,48,0.0769231
21,52,48,0.0769231
22,52,48,0.0769231
22,52,48,0.0769231
23,52,48,0.0769231
23,51,48,0.0588235
24,51,48,0.0588235
24,51,48,0.0588235
24,51,48,0.0588235
24,51,48,0.0588235
24,51,48,0.0588235
25,51,48,0.0588235
26,51,48,0.0588235
26,51,48,0.0588235
27,51,48,0.0588235
27,51,48,0.0588235
28,51,48,0.0588235
29,51,48,0.0588235
29,51,48,0.0588235
30,51,48,0.0588235
30,50,48,0.04
31,50,48,0.04
32,50,48,0.04
32,50,48,0.04
32,50,48,0.04
33,50,48,0.04
33,50,48,0.04
33,50,48,0.04
34,50,48,0.04
34,50,48,0.04
35,50,48,0.04
35,50,48,0.04
36,50,48,0.04
36,50,48,0.04
37,50,48,0.04
37,50,48,0.04
38,50,48,0.04
38,50,48,0.04
39,50,48,0.04
39,50,48,0.04
40,50,48,0.04
40,50,48,0.04
41,50,48,0.04
41,50,48,0.04
42,50,48,0.04
43,50,48,0.04
43,50,48,0.04
44,50,48,0.04
44,50,48,0.04
45,50,48,0.04
45,50,48,0.04
46,50,48,0.04
47,50,48,0.04
47,50,48,0.04
48,50,48,0.04
49,50,48,0.04
50,50,48,0.04
50,49,48,0.0204082
50,49,48,0.0204082
51,49,48,0.0204082
51,49,48,0.0204082
51,49,48,0.0204082
51,49,48,0.0204082
51,49,48,0.0204082
51,49,48,0.0204082
52,49,48,0.0204082
52,49,48,0.0204082
53,49,48,0.0204082
53,49,48,0.0204082
54,49,48,0.0204082
54,49,48,0.0204082
55,49,48,0.0204082
55,49,48,0.0204082
55,49,48,0.0204082
56,49,48,0.0204082
56,49,48,0.0204082
57,49,48,0.0204082
57,49,48,0.0204082
58,49,48,0.0204082
58,49,48,0.0204082
59,49,48,0.0204082
59,49,48,0.0204082
60,49,48,0.0204082
60,49,48,0.0204082
61,49,48,0.0204082
61,49,48,0.0204082
61,49,48,0.0204082
62,49,48,0.0204082
62,49,48,0.0204082
63,49,48,0.0204082
63,49,48,0.0204082
64,49,48,0.0204082
65,49,48,0.0204082
65,49,48,0.0204082
66,49,48,0.0204082
66,49,48,0.0204082
67,49,48,0.0204082
67,49,48,0.0204082
68,49,48,0.0204082
68,49,48,0.0204082
69,49,48,0.0204082
69,49,48,0.0204082
70,49,48,0.0204082
70,49,48,0.0204082
71,49,48,0.0204082
71,49,48,0.0204082
72,49,48,0.0204082
72,49,48,0.0204082
73,49,48,0.0204082
73,49,48,0.0204082
74,49,48,0.0204082
74,49,48,0.0204082
75,49,48,0.0204082
75,49,48,0.0204082
76,49,48,0.0204082
76,49,48,0.0204082
77,49,48,0.0204082
77,49,48,0.0204082
78,49,48,0.0204082
78,49,48,0.0204082
79,49,48,0.0204082
79,49,48,0.0204082
80,49,48,0.0204082
80,49,48,0.0204082
81,49,48,0.0204082
81,49,48,0.0204082
82,49,48,0.0204082
83,49,48,0.0204082
83,49,48,0.0204082
84,49,48,0.0204082
84,49,48,0.0204082
85,49,48,0.0204082
85,49,48,0.0204082
86,49,48,0.0204082
86,49,48,0.0204082
86,49,48,0.0204082
87,49,48,0.0204082
88,49,48,0.0204082
88,49,48,0.0204082
88,49,48,0.0204082
89,49,48,0.0204082
90,49,48,0.0204082
90,49,48,0.0204082
91,49,48,0.0204082
91,49,48,0.0204082
92,49,48,0.0204082
92,49,48,0.0204082
93,49,48,0.0204082
93,49,48,0.0204082
94,49,48,0.0204082
94,49,48,0.0204082
95,49,48,0.0204082
95,49,48,0.0204082
96,49,48,0.0204082
96,49,48,0.0204082
97,49,48,0.0204082
97,49,48,0.0204082
98,49,48,0.0204082
99,49,48,0.0204082
99,49,48,0.0204082
99,49,48,0.0204082
100,49,48,0.0204082
101,49,48,0.0204082
101,49,48,0.0204082
102,49,48,0.0204082
102,49,48,0.0204082
103,49,48,0.0204082
103,49,48,0.0204082
104,49,48,0.0204082
104,49,48,0.0204082
105,49,48,0.0204082
105,49,48,0.0204082
106,49,48,0.0204082
107,49,48,0.0204082
107,49,48,0.0204082
108,49,48,0.0204082
108,49,48,0.0204082
108,49,48,0.0204082
109,49,48,0.0204082
110,49,48,0.0204082
110,49,48,0.0204082
111,49,48,0.0204082
111,49,48,0.0204082
111,49,48,0.0204082
112,49,48,0.0204082
112,49,48,0.0204082
113,49,48,0.0204082
113,49,48,0.0204082
114,49,48,0.0204082
115,49,48,0.0204082
115,49,48,0.0204082
116,49,48,0.0204082
117,49,48,0.0204082
117,49,48,0.0204082
118,49,48,0.0204082
118,49,48,0.0204082
119,49,48,0.0204082
119,49,48,0.0204082
120,49,48,0.0204082
120,49,48,0.0204082
121,49,48,0.0204082
121,49,48,0.0204082
122,49,48,0.0204082
122,49,48,0.0204082
123,49,48,0.0204082
123,49,48,0.0204082
124,49,48,0.0204082
125,49,48,0.0204082
125,49,48,0.0204082
126,49,48,0.0204082
126,49,48,0.0204082
127,49,48,0.0204082
127,49,48,0.0204082
127,49,48,0.0204082
128,49,48,0.0204082
128,49,48,0.0204082
129,49,48,0.0204082
129,49,48,0.0204082
130,49,48,0.0204082
130,49,48,0.0204082
131,49,48,0.0204082
131,49,48,0.0204082
132,49,48,0.0204082
132,49,48,0.0204082
133,49,48,0.0204082
134,49,48,0.0204082
134,49,48,0.0204082
135,49,48,0.0204082
135,49,48,0.0204082
136,49,48,0.0204082
136,49,48,0.0204082
137,49,48,0.0204082
137,49,48,0.0204082
138,49,48,0.0204082
138,49,48,0.0204082
139,49,48,0.0204082
139,49,48,0.0204082
140,49,48,0.0204082
140,49,48,0.0204082
141,49,48,0.0204082
142,49,48,0.0204082
142,49,48,0.0204082
143,49,48,0.0204082
143,49,48,0.0204082
144,49,48,0.0204082
144,49,48,0.0204082
145,49,48,0.0204082
