arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,262387,9025.100000,0.034396,0.065008,0,0,90178,146,82472,25
1,818467,29974.850000,0.036623,0.065004,1,0,298891,1697,219469,51
2,1022510,37999.850000,0.037163,0.065062,1,0,373241,13497,263132,55
3,4942,192.450000,0.038942,0.160200,1,0,1908,15,1102,35
4,9,0.000000,0.000000,1000000000.000000,0,0,0,0,0,9
5,10,0.000000,0.000000,1000000000.000000,0,0,0,0,0,1
