arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,27726,1157.450000,0.041746,0.107435,0,0,11428,293,5132,20
1,477784,24047.850000,0.050332,0.107437,0,0,239838,1281,5992,58
2,71217,3343.550000,0.046949,0.107435,0,0,31965,2941,5646,63
3,16551,614.150000,0.037107,0.107432,0,0,6104,75,4341,61
4,10,0.000000,0.000000,1000000000.000000,0,0,0,0,0,7
5,10,0.000000,0.000000,1000000000.000000,0,0,0,0,0,5
