arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,96,7.250000,0.075521,0.496729,0,0,69,7,0,23
1,91,7.200000,0.079121,0.496072,0,0,68,8,0,8
2,104,7.450000,0.071635,0.495473,0,0,72,5,0,14
3,105,7.200000,0.068571,0.496072,0,0,68,8,0,20
4,120,6.950000,0.057917,0.496668,0,0,64,11,0,6
5,136,7.750000,0.056985,0.507335,1,0,62,13,0,4
