arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,343868,15280.900000,0.044438,0.086095,0,0,149863,5892,48389,73
1,142614,5965.550000,0.041830,0.086094,0,0,59023,1265,26369,162
2,157200,6734.350000,0.042839,0.086094,8,0,61780,10983,23789,114
3,24721,1171.850000,0.047403,0.128664,2,0,10961,1479,1294,57
4,27,0.000000,0.000000,1000000000.000000,0,0,0,0,0,1
5,27,0.000000,0.000000,1000000000.000000,0,0,0,0,0,3
