arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,100677,4968.550000,0.049351,0.112239,4,0,49348,603,4739,52
1,33986,1513.200000,0.044524,0.112236,1,0,15035,176,4534,90
2,110561,5444.900000,0.049248,0.112239,1,0,54006,868,4497,64
3,254223,13575.500000,0.053400,0.112239,0,0,135186,1138,1152,39
4,712,30.900000,0.043399,0.327871,0,0,300,18,81,16
5,1246,51.800000,0.041573,0.249193,0,0,463,110,189,6
