time_ms,ub,lb,gap
5,50,49,0.02
5,50,49,0.02
6,50,49,0.02
6,50,49,0.02
7,50,49,0.02
7,50,49,0.02
8,50,49,0.02
8,50,49,0.02
9,50,49,0.02
9,50,49,0.02
10,50,49,0.02
10,50,49,0.02
10,50,49,0.02
11,50,49,0.02
11,50,49,0.02
12,50,49,0.02
12,50,49,0.02
12,50,49,0.02
13,50,49,0.02
13,50,49,0.02
14,50,49,0.02
14,50,49,0.02
14,50,49,0.02
15,50,49,0.02
15,50,49,0.02
15,50,49,0.02
16,50,49,0.02
16,50,49,0.02
17,50,49,0.02
17,50,49,0.02
17,50,49,0.02
18,50,49,0.02
18,50,49,0.02
19,50,49,0.02
19,50,49,0.02
19,50,49,0.02
20,50,49,0.02
20,50,49,0.02
21,50,49,0.02
21,50,49,0.02
21,50,49,0.02
22,50,49,0.02
22,50,49,0.02
23,49,49,0
24,49,49,0
