arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,61269,5717.250000,0.093314,0.116680,0,0,55852,2641,699,84
1,80110,4414.100000,0.055100,0.116680,1,0,42202,3860,842,146
2,40081,2762.850000,0.068932,0.116679,0,0,26777,1703,2583,90
3,28789,1428.000000,0.049602,0.116676,0,0,13931,698,3205,44
4,28,0.000000,0.000000,1000000000.000000,0,0,0,0,0,2
5,57,2.300000,0.040351,1.470733,1,0,14,0,0,2
