arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,398966,20482.750000,0.051340,0.108738,1,0,201621,6395,1334,40
1,42781,1868.950000,0.043686,0.108737,0,0,18590,199,5554,121
2,19741,895.950000,0.045385,0.128834,2,0,8701,481,1835,112
3,4027,198.100000,0.049193,0.200640,0,0,1868,226,42,28
4,626,25.000000,0.039936,0.319578,0,0,219,62,103,13
5,6550,275.700000,0.042092,0.130317,2,0,1746,1986,1022,0
