arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,361757,18678.600000,0.051633,0.106928,1,0,184196,5162,6151,75
1,142424,6772.250000,0.047550,0.106927,2,0,66378,2653,7318,151
2,83735,3884.350000,0.046389,0.106928,6,0,37522,2535,6424,121
3,8111,364.400000,0.044927,0.153345,0,0,3480,328,797,43
4,26,0.000000,0.000000,1000000000.000000,0,0,0,0,0,1
5,53,2.900000,0.054717,1.782095,2,0,11,0,0,0
