arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,141376,7011.000000,0.049591,0.109341,0,0,66457,7306,2911,102
1,124975,6197.300000,0.049588,0.109340,7,0,57255,9310,1984,132
2,110369,6189.800000,0.056083,0.109342,0,0,58314,7168,2991,56
3,6870,337.100000,0.049068,0.170048,2,0,3069,568,136,20
4,28,0.000000,0.000000,1000000000.000000,0,0,0,0,0,0
5,277,16.550000,0.059747,0.549237,5,0,106,29,0,0
