arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,155835,6563.550000,0.042119,0.079992,0,0,65477,317,36728,75
1,408505,17050.450000,0.041739,0.079992,0,0,169223,2563,72994,101
2,207889,8356.400000,0.040196,0.079992,0,0,82499,2130,42643,130
3,7731,321.950000,0.041644,0.146524,0,0,3149,141,1262,22
4,29,0.000000,0.000000,1000000000.000000,0,0,0,0,0,3
5,79,3.250000,0.041139,1.127912,1,0,21,5,0,0
