arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,47171,1876.700000,0.039785,0.092698,0,0,18314,906,10416,20
1,104961,4579.050000,0.043626,0.092698,0,0,45434,713,16953,57
2,214557,10207.750000,0.047576,0.092698,1,0,99803,4531,25435,91
3,31210,1159.050000,0.037137,0.092698,1,0,11277,609,8384,63
4,100817,4388.550000,0.043530,0.092697,0,0,41612,4547,14634,20
5,91017,3878.200000,0.042610,0.092698,0,0,36895,3774,13912,11
