arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,62336,5272.550000,0.084583,0.116750,0,0,50963,3525,419,103
1,57901,5472.250000,0.094510,0.116749,0,0,52867,3711,205,177
2,18867,1535.650000,0.081393,0.116745,0,0,15261,191,3415,108
3,3473,173.150000,0.049856,0.212718,1,0,1669,107,0,22
4,27,0.000000,0.000000,1000000000.000000,0,0,0,0,0,2
5,28,0.000000,0.000000,1000000000.000000,0,0,0,0,0,0
