arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,423884,17978.950000,0.042415,0.081844,0,0,178526,2527,70499,22
1,141816,5644.700000,0.039803,0.081843,0,0,55129,2636,30039,61
2,393304,16820.800000,0.042768,0.081843,0,0,158045,20326,58059,45
3,294670,12464.250000,0.042299,0.081843,0,0,116001,17283,45917,34
4,9,0.000000,0.000000,1000000000.000000,0,0,0,0,0,10
5,9,0.000000,0.000000,1000000000.000000,0,0,0,0,0,2
