arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,539788,25427.100000,0.047106,0.093614,2,0,238728,31050,32249,7
1,371797,17460.000000,0.046961,0.093615,1,0,160552,28078,23358,27
2,277685,12899.550000,0.046454,0.093615,0,0,118301,21389,20233,11
3,969,40.500000,0.041796,0.284322,2,0,378,18,186,11
4,600,26.650000,0.044417,0.358047,1,0,248,19,75,16
5,10,0.000000,0.000000,1000000000.000000,0,0,0,0,0,0
