arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,379049,19316.950000,0.050962,0.107171,4,0,190552,5163,5494,66
1,113147,5334.950000,0.047151,0.107170,2,0,52680,1303,7375,126
2,23817,1062.350000,0.044605,0.123601,1,0,10533,163,2566,119
3,10830,486.900000,0.044958,0.145703,0,0,4803,132,1071,62
4,21,0.000000,0.000000,1000000000.000000,0,0,0,0,0,26
5,22,0.000000,0.000000,1000000000.000000,0,0,0,0,0,9
