time_ms,ub,lb,gap
7,56,52,0.0714286
7,56,52,0.0714286
8,56,52,0.0714286
8,56,52,0.0714286
9,56,52,0.0714286
10,56,52,0.0714286
10,56,52,0.0714286
10,56,52,0.0714286
11,56,52,0.0714286
12,56,52,0.0714286
12,56,52,0.0714286
13,56,52,0.0714286
13,56,52,0.0714286
14,56,52,0.0714286
15,56,52,0.0714286
15,56,52,0.0714286
16,56,52,0.0714286
16,56,52,0.0714286
17,56,52,0.0714286
18,56,52,0.0714286
19,56,52,0.0714286
20,56,52,0.0714286
21,56,52,0.0714286
21,56,52,0.0714286
22,56,52,0.0714286
22,56,52,0.0714286
23,56,52,0.0714286
23,56,52,0.0714286
24,56,52,0.0714286
25,56,52,0.0714286
25,56,52,0.0714286
26,56,52,0.0714286
26,56,52,0.0714286
27,56,52,0.0714286
27,56,52,0.0714286
27,56,52,0.0714286
28,56,52,0.0714286
28,56,52,0.0714286
29,56,52,0.0714286
30,56,52,0.0714286
31,56,52,0.0714286
32,56,52,0.0714286
33,56,52,0.0714286
33,56,52,0.0714286
34,56,52,0.0714286
35,56,52,0.0714286
36,56,52,0.0714286
37,56,52,0.0714286
38,56,52,0.0714286
38,56,52,0.0714286
39,56,52,0.0714286
39,56,52,0.0714286
40,56,52,0.0714286
40,56,52,0.0714286
41,56,52,0.0714286
41,56,52,0.0714286
42,56,52,0.0714286
42,56,52,0.0714286
43,56,52,0.0714286
43,56,52,0.0714286
44,56,52,0.0714286
44,56,52,0.0714286
45,56,52,0.0714286
45,56,52,0.0714286
46,56,52,0.0714286
47,56,52,0.0714286
48,56,52,0.0714286
48,56,52,0.0714286
49,56,52,0.0714286
49,56,52,0.0714286
50,56,52,0.0714286
51,56,52,0.0714286
51,56,52,0.0714286
52,56,52,0.0714286
53,56,52,0.0714286
53,56,52,0.0714286
54,56,52,0.0714286
55,56,52,0.0714286
55,56,52,0.0714286
56,56,52,0.0714286
56,56,52,0.0714286
57,56,52,0.0714286
57,56,52,0.0714286
58,56,52,0.0714286
58,56,52,0.0714286
59,56,52,0.0714286
60,56,52,0.0714286
60,56,52,0.0714286
61,56,52,0.0714286
61,56,52,0.0714286
62,56,52,0.0714286
63,56,52,0.0714286
64,56,52,0.0714286
65,56,52,0.0714286
65,56,52,0.0714286
66,56,52,0.0714286
66,56,52,0.0714286
67,56,52,0.0714286
68,56,52,0.0714286
68,56,52,0.0714286
69,56,52,0.0714286
69,56,52,0.0714286
70,56,52,0.0714286
71,56,52,0.0714286
72,56,52,0.0714286
72,56,52,0.0714286
73,56,52,0.0714286
74,56,52,0.0714286
74,56,52,0.0714286
75,56,52,0.0714286
76,56,52,0.0714286
76,56,52,0.0714286
77,56,52,0.0714286
78,56,52,0.0714286
78,56,52,0.0714286
79,56,52,0.0714286
79,56,52,0.0714286
80,56,52,0.0714286
81,56,52,0.0714286
82,56,52,0.0714286
82,56,52,0.0714286
83,56,52,0.0714286
84,56,52,0.0714286
85,56,52,0.0714286
86,56,52,0.0714286
86,56,52,0.0714286
87,56,52,0.0714286
88,56,52,0.0714286
89,56,52,0.0714286
89,56,52,0.0714286
90,56,52,0.0714286
90,56,52,0.0714286
91,56,52,0.0714286
92,56,52,0.0714286
92,56,52,0.0714286
93,56,52,0.0714286
93,56,52,0.0714286
94,56,52,0.0714286
94,56,52,0.0714286
95,56,52,0.0714286
96,56,52,0.0714286
96,56,52,0.0714286
97,56,52,0.0714286
98,56,52,0.0714286
98,56,52,0.0714286
99,56,52,0.0714286
99,56,52,0.0714286
100,56,52,0.0714286
101,56,52,0.0714286
101,56,52,0.0714286
102,56,52,0.0714286
103,56,52,0.0714286
104,56,52,0.0714286
105,56,52,0.0714286
105,56,52,0.0714286
106,56,52,0.0714286
107,56,52,0.0714286
107,56,52,0.0714286
108,56,52,0.0714286
108,56,52,0.0714286
109,56,52,0.0714286
110,56,52,0.0714286
110,56,52,0.0714286
111,56,52,0.0714286
112,56,52,0.0714286
112,56,52,0.0714286
113,56,52,0.0714286
114,56,52,0.0714286
114,56,52,0.0714286
115,56,52,0.0714286
116,56,52,0.0714286
117,56,52,0.0714286
118,56,52,0.0714286
119,56,52,0.0714286
119,56,52,0.0714286
120,56,52,0.0714286
121,56,52,0.0714286
122,55,52,0.0545455
122,55,52,0.0545455
122,55,52,0.0545455
122,55,52,0.0545455
123,55,52,0.0545455
123,55,52,0.0545455
123,55,52,0.0545455
123,55,52,0.0545455
123,55,52,0.0545455
124,55,52,0.0545455
124,55,52,0.0545455
124,55,52,0.0545455
125,55,52,0.0545455
125,55,52,0.0545455
125,55,52,0.0545455
126,55,52,0.0545455
126,55,52,0.0545455
127,55,52,0.0545455
127,55,52,0.0545455
128,55,52,0.0545455
128,55,52,0.0545455
129,55,52,0.0545455
129,55,52,0.0545455
130,55,52,0.0545455
130,55,52,0.0545455
131,55,52,0.0545455
131,55,52,0.0545455
132,55,52,0.0545455
132,55,52,0.0545455
133,55,52,0.0545455
133,55,52,0.0545455
134,55,52,0.0545455
134,55,52,0.0545455
135,55,52,0.0545455
135,55,52,0.0545455
136,55,52,0.0545455
136,55,52,0.0545455
137,55,52,0.0545455
137,55,52,0.0545455
138,55,52,0.0545455
138,55,52,0.0545455
139,55,52,0.0545455
139,55,52,0.0545455
140,55,52,0.0545455
140,55,52,0.0545455
141,55,52,0.0545455
142,55,52,0.0545455
142,55,52,0.0545455
143,55,52,0.0545455
143,55,52,0.0545455
144,55,52,0.0545455
144,55,52,0.0545455
145,55,52,0.0545455
145,55,52,0.0545455
146,55,52,0.0545455
147,55,52,0.0545455
148,55,52,0.0545455
149,55,52,0.0545455
150,55,52,0.0545455
151,55,52,0.0545455
152,55,52,0.0545455
153,55,52,0.0545455
154,55,52,0.0545455
155,55,52,0.0545455
156,55,52,0.0545455
156,55,52,0.0545455
157,55,52,0.0545455
158,55,52,0.0545455
159,55,52,0.0545455
160,55,52,0.0545455
161,55,52,0.0545455
161,55,52,0.0545455
162,55,52,0.0545455
163,55,52,0.0545455
164,55,52,0.0545455
164,55,52,0.0545455
165,55,52,0.0545455
166,55,52,0.0545455
166,55,52,0.0545455
167,55,52,0.0545455
168,55,52,0.0545455
169,55,52,0.0545455
170,55,52,0.0545455
171,55,52,0.0545455
171,55,52,0.0545455
172,55,52,0.0545455
173,55,52,0.0545455
173,55,52,0.0545455
174,55,52,0.0545455
174,55,52,0.0545455
175,55,52,0.0545455
175,55,52,0.0545455
176,55,52,0.0545455
176,55,52,0.0545455
177,55,52,0.0545455
177,55,52,0.0545455
178,55,52,0.0545455
178,55,52,0.0545455
179,55,52,0.0545455
180,55,52,0.0545455
181,55,52,0.0545455
182,55,52,0.0545455
182,55,52,0.0545455
183,55,52,0.0545455
184,55,52,0.0545455
185,55,52,0.0545455
186,55,52,0.0545455
186,55,52,0.0545455
187,55,52,0.0545455
188,55,52,0.0545455
188,55,52,0.0545455
189,55,52,0.0545455
190,55,52,0.0545455
190,55,52,0.0545455
191,55,52,0.0545455
191,55,52,0.0545455
192,55,52,0.0545455
192,55,52,0.0545455
193,55,52,0.0545455
193,55,52,0.0545455
194,55,52,0.0545455
194,55,52,0.0545455
195,55,52,0.0545455
195,55,52,0.0545455
196,55,52,0.0545455
196,55,52,0.0545455
197,55,52,0.0545455
198,55,52,0.0545455
198,55,52,0.0545455
199,55,52,0.0545455
200,55,52,0.0545455
200,55,52,0.0545455
201,55,52,0.0545455
201,55,52,0.0545455
202,55,52,0.0545455
203,55,52,0.0545455
203,55,52,0.0545455
204,55,52,0.0545455
205,55,52,0.0545455
205,55,52,0.0545455
206,55,52,0.0545455
207,55,52,0.0545455
207,55,52,0.0545455
208,55,52,0.0545455
208,55,52,0.0545455
209,55,52,0.0545455
209,55,52,0.0545455
210,55,52,0.0545455
211,55,52,0.0545455
211,55,52,0.0545455
212,55,52,0.0545455
213,55,52,0.0545455
214,55,52,0.0545455
215,55,52,0.0545455
216,55,52,0.0545455
216,55,52,0.0545455
217,55,52,0.0545455
218,55,52,0.0545455
219,55,52,0.0545455
220,55,52,0.0545455
221,55,52,0.0545455
222,55,52,0.0545455
223,55,52,0.0545455
224,55,52,0.0545455
224,55,52,0.0545455
225,55,52,0.0545455
226,55,52,0.0545455
226,55,52,0.0545455
227,55,52,0.0545455
228,55,52,0.0545455
229,55,52,0.0545455
230,55,52,0.0545455
230,55,52,0.0545455
231,55,52,0.0545455
232,55,52,0.0545455
233,55,52,0.0545455
234,55,52,0.0545455
235,55,52,0.0545455
236,55,52,0.0545455
237,55,52,0.0545455
239,55,52,0.0545455
240,55,52,0.0545455
241,55,52,0.0545455
241,55,52,0.0545455
242,55,52,0.0545455
243,55,52,0.0545455
244,55,52,0.0545455
244,55,52,0.0545455
245,55,52,0.0545455
246,55,52,0.0545455
247,55,52,0.0545455
248,55,52,0.0545455
249,55,52,0.0545455
250,55,52,0.0545455
252,55,52,0.0545455
252,55,52,0.0545455
253,55,52,0.0545455
254,55,52,0.0545455
255,55,52,0.0545455
256,55,52,0.0545455
257,55,52,0.0545455
258,55,52,0.0545455
258,55,52,0.0545455
259,55,52,0.0545455
259,55,52,0.0545455
260,55,52,0.0545455
261,55,52,0.0545455
262,55,52,0.0545455
263,55,52,0.0545455
264,55,52,0.0545455
266,55,52,0.0545455
267,55,52,0.0545455
269,55,52,0.0545455
270,55,52,0.0545455
272,55,52,0.0545455
272,55,52,0.0545455
273,55,52,0.0545455
274,55,52,0.0545455
275,55,52,0.0545455
276,55,52,0.0545455
277,54,52,0.037037
277,54,52,0.037037
277,54,52,0.037037
278,54,52,0.037037
278,54,52,0.037037
278,54,52,0.037037
278,54,52,0.037037
279,54,52,0.037037
279,54,52,0.037037
280,54,52,0.037037
280,54,52,0.037037
281,54,52,0.037037
282,54,52,0.037037
283,54,52,0.037037
283,54,52,0.037037
284,54,52,0.037037
285,54,52,0.037037
286,54,52,0.037037
287,54,52,0.037037
288,54,52,0.037037
289,54,52,0.037037
289,54,52,0.037037
290,54,52,0.037037
291,54,52,0.037037
291,54,52,0.037037
292,54,52,0.037037
292,54,52,0.037037
293,54,52,0.037037
294,54,52,0.037037
294,54,52,0.037037
295,54,52,0.037037
296,54,52,0.037037
297,54,52,0.037037
298,54,52,0.037037
299,54,52,0.037037
299,54,52,0.037037
300,54,52,0.037037
301,54,52,0.037037
302,54,52,0.037037
302,54,52,0.037037
303,54,52,0.037037
304,54,52,0.037037
306,54,52,0.037037
306,54,52,0.037037
307,54,52,0.037037
308,54,52,0.037037
309,54,52,0.037037
309,54,52,0.037037
310,54,52,0.037037
310,54,52,0.037037
311,54,52,0.037037
312,54,52,0.037037
313,54,52,0.037037
314,54,52,0.037037
314,54,52,0.037037
315,54,52,0.037037
316,54,52,0.037037
317,54,52,0.037037
318,54,52,0.037037
319,54,52,0.037037
320,54,52,0.037037
321,54,52,0.037037
323,54,52,0.037037
324,54,52,0.037037
324,54,52,0.037037
325,54,52,0.037037
326,54,52,0.037037
326,54,52,0.037037
327,54,52,0.037037
328,54,52,0.037037
329,54,52,0.037037
330,54,52,0.037037
331,54,52,0.037037
332,54,52,0.037037
334,54,52,0.037037
335,54,52,0.037037
336,54,52,0.037037
338,54,52,0.037037
339,54,52,0.037037
341,54,52,0.037037
342,54,52,0.037037
342,54,52,0.037037
343,54,52,0.037037
344,54,52,0.037037
345,54,52,0.037037
346,54,52,0.037037
347,54,52,0.037037
348,54,52,0.037037
349,54,52,0.037037
350,54,52,0.037037
351,54,52,0.037037
353,54,52,0.037037
354,54,52,0.037037
356,54,52,0.037037
357,54,52,0.037037
358,54,52,0.037037
359,54,52,0.037037
360,54,52,0.037037
361,54,52,0.037037
362,54,52,0.037037
364,54,52,0.037037
364,54,52,0.037037
365,54,52,0.037037
366,54,52,0.037037
367,54,52,0.037037
369,54,52,0.037037
370,54,52,0.037037
371,54,52,0.037037
373,54,52,0.037037
374,54,52,0.037037
375,54,52,0.037037
375,54,52,0.037037
376,54,52,0.037037
377,54,52,0.037037
378,54,52,0.037037
379,54,52,0.037037
380,54,52,0.037037
381,54,52,0.037037
382,54,52,0.037037
384,54,52,0.037037
385,54,52,0.037037
386,54,52,0.037037
388,54,52,0.037037
389,54,52,0.037037
390,54,52,0.037037
391,54,52,0.037037
392,54,52,0.037037
392,54,52,0.037037
393,54,52,0.037037
394,54,52,0.037037
395,54,52,0.037037
396,54,52,0.037037
397,54,52,0.037037
398,54,52,0.037037
399,54,52,0.037037
400,54,52,0.037037
400,54,52,0.037037
402,54,52,0.037037
403,54,52,0.037037
404,54,52,0.037037
406,54,52,0.037037
406,54,52,0.037037
407,54,52,0.037037
408,54,52,0.037037
409,54,52,0.037037
410,54,52,0.037037
411,54,52,0.037037
411,54,52,0.037037
412,54,52,0.037037
413,54,52,0.037037
414,54,52,0.037037
415,54,52,0.037037
416,54,52,0.037037
417,54,52,0.037037
418,54,52,0.037037
419,54,52,0.037037
421,54,52,0.037037
422,54,52,0.037037
423,54,52,0.037037
425,54,52,0.037037
425,54,52,0.037037
426,54,52,0.037037
427,54,52,0.037037
428,54,52,0.037037
430,54,52,0.037037
431,54,52,0.037037
432,54,52,0.037037
432,54,52,0.037037
434,54,52,0.037037
435,54,52,0.037037
436,54,52,0.037037
437,54,52,0.037037
439,54,52,0.037037
440,54,52,0.037037
441,54,52,0.037037
442,54,52,0.037037
443,54,52,0.037037
444,54,52,0.037037
446,54,52,0.037037
447,54,52,0.037037
448,54,52,0.037037
449,54,52,0.037037
450,54,52,0.037037
451,54,52,0.037037
453,54,52,0.037037
453,54,52,0.037037
455,54,52,0.037037
456,54,52,0.037037
457,54,52,0.037037
458,54,52,0.037037
459,54,52,0.037037
460,54,52,0.037037
461,54,52,0.037037
462,54,52,0.037037
464,54,52,0.037037
465,54,52,0.037037
466,54,52,0.037037
467,54,52,0.037037
468,54,52,0.037037
470,54,52,0.037037
471,54,52,0.037037
472,54,52,0.037037
473,54,52,0.037037
474,54,52,0.037037
475,54,52,0.037037
475,54,52,0.037037
476,54,52,0.037037
477,54,52,0.037037
478,54,52,0.037037
478,54,52,0.037037
480,54,52,0.037037
481,54,52,0.037037
482,54,52,0.037037
483,54,52,0.037037
484,54,52,0.037037
485,54,52,0.037037
486,54,52,0.037037
487,54,52,0.037037
489,54,52,0.037037
490,54,52,0.037037
491,54,52,0.037037
492,54,52,0.037037
493,54,52,0.037037
494,54,52,0.037037
495,54,52,0.037037
496,54,52,0.037037
497,54,52,0.037037
498,54,52,0.037037
499,54,52,0.037037
500,54,52,0.037037
501,54,52,0.037037
502,54,52,0.037037
503,54,52,0.037037
504,54,52,0.037037
506,54,52,0.037037
507,54,52,0.037037
508,54,52,0.037037
509,54,52,0.037037
510,54,52,0.037037
510,54,52,0.037037
511,54,52,0.037037
512,54,52,0.037037
513,54,52,0.037037
514,54,52,0.037037
516,54,52,0.037037
516,54,52,0.037037
517,54,52,0.037037
518,54,52,0.037037
519,54,52,0.037037
520,54,52,0.037037
521,54,52,0.037037
522,54,52,0.037037
523,54,52,0.037037
524,54,52,0.037037
524,54,52,0.037037
525,54,52,0.037037
526,54,52,0.037037
527,54,52,0.037037
527,54,52,0.037037
528,54,52,0.037037
529,54,52,0.037037
530,54,52,0.037037
531,54,52,0.037037
531,54,52,0.037037
532,54,52,0.037037
533,54,52,0.037037
534,54,52,0.037037
535,54,52,0.037037
535,54,52,0.037037
536,54,52,0.037037
537,54,52,0.037037
538,54,52,0.037037
539,54,52,0.037037
540,54,52,0.037037
541,54,52,0.037037
542,54,52,0.037037
542,54,52,0.037037
543,54,52,0.037037
544,54,52,0.037037
545,54,52,0.037037
545,54,52,0.037037
546,54,52,0.037037
547,54,52,0.037037
548,54,52,0.037037
548,54,52,0.037037
549,54,52,0.037037
550,54,52,0.037037
551,54,52,0.037037
552,54,52,0.037037
553,54,52,0.037037
555,54,52,0.037037
556,54,52,0.037037
556,54,52,0.037037
557,54,52,0.037037
559,54,52,0.037037
559,54,52,0.037037
560,54,52,0.037037
561,54,52,0.037037
562,54,52,0.037037
564,54,52,0.037037
564,54,52,0.037037
565,54,52,0.037037
567,54,52,0.037037
567,54,52,0.037037
568,54,52,0.037037
569,54,52,0.037037
571,54,52,0.037037
573,54,52,0.037037
574,54,52,0.037037
574,54,52,0.037037
575,54,52,0.037037
576,54,52,0.037037
577,54,52,0.037037
578,54,52,0.037037
578,54,52,0.037037
579,54,52,0.037037
580,54,52,0.037037
581,54,52,0.037037
582,54,52,0.037037
584,54,52,0.037037
585,54,52,0.037037
587,54,52,0.037037
588,54,52,0.037037
589,54,52,0.037037
590,54,52,0.037037
591,54,52,0.037037
592,54,52,0.037037
593,54,52,0.037037
594,54,52,0.037037
595,54,52,0.037037
596,54,52,0.037037
597,54,52,0.037037
598,54,52,0.037037
599,54,52,0.037037
600,54,52,0.037037
601,54,52,0.037037
601,54,52,0.037037
602,54,52,0.037037
603,54,52,0.037037
604,54,52,0.037037
605,54,52,0.037037
606,54,52,0.037037
607,54,52,0.037037
608,54,52,0.037037
609,54,52,0.037037
609,54,52,0.037037
610,54,52,0.037037
611,54,52,0.037037
612,54,52,0.037037
613,54,52,0.037037
614,54,52,0.037037
615,54,52,0.037037
616,54,52,0.037037
616,54,52,0.037037
617,54,52,0.037037
618,54,52,0.037037
619,54,52,0.037037
621,54,52,0.037037
622,54,52,0.037037
623,54,52,0.037037
624,54,52,0.037037
625,54,52,0.037037
625,54,52,0.037037
626,54,52,0.037037
627,54,52,0.037037
628,54,52,0.037037
629,54,52,0.037037
630,54,52,0.037037
631,54,52,0.037037
632,54,52,0.037037
633,54,52,0.037037
634,54,52,0.037037
635,54,52,0.037037
636,54,52,0.037037
637,54,52,0.037037
638,54,52,0.037037
639,54,52,0.037037
640,54,52,0.037037
641,54,52,0.037037
642,54,52,0.037037
643,54,52,0.037037
643,54,52,0.037037
644,54,52,0.037037
645,54,52,0.037037
646,54,52,0.037037
647,54,52,0.037037
648,54,52,0.037037
649,54,52,0.037037
650,54,52,0.037037
652,54,52,0.037037
653,54,52,0.037037
655,54,52,0.037037
656,54,52,0.037037
657,54,52,0.037037
658,54,52,0.037037
659,54,52,0.037037
660,54,52,0.037037
661,54,52,0.037037
663,54,52,0.037037
664,54,52,0.037037
665,54,52,0.037037
667,54,52,0.037037
668,54,52,0.037037
669,54,52,0.037037
670,54,52,0.037037
672,54,52,0.037037
673,54,52,0.037037
674,54,52,0.037037
675,54,52,0.037037
676,54,52,0.037037
677,54,52,0.037037
678,54,52,0.037037
679,54,52,0.037037
681,54,52,0.037037
683,54,52,0.037037
683,54,52,0.037037
684,54,52,0.037037
686,54,52,0.037037
686,54,52,0.037037
688,54,52,0.037037
689,54,52,0.037037
691,54,52,0.037037
692,54,52,0.037037
693,54,52,0.037037
694,54,52,0.037037
694,54,52,0.037037
696,54,52,0.037037
697,54,52,0.037037
698,54,52,0.037037
699,54,52,0.037037
700,54,52,0.037037
701,54,52,0.037037
703,54,52,0.037037
704,54,52,0.037037
706,54,52,0.037037
707,54,52,0.037037
708,54,52,0.037037
709,54,52,0.037037
710,54,52,0.037037
711,54,52,0.037037
713,54,52,0.037037
714,54,52,0.037037
716,54,52,0.037037
717,54,52,0.037037
718,54,52,0.037037
719,54,52,0.037037
721,54,52,0.037037
722,54,52,0.037037
724,54,52,0.037037
725,54,52,0.037037
726,54,52,0.037037
727,54,52,0.037037
728,54,52,0.037037
729,54,52,0.037037
730,54,52,0.037037
731,54,52,0.037037
732,54,52,0.037037
734,54,52,0.037037
735,54,52,0.037037
736,54,52,0.037037
737,54,52,0.037037
739,54,52,0.037037
741,54,52,0.037037
742,54,52,0.037037
743,54,52,0.037037
744,54,52,0.037037
745,54,52,0.037037
747,54,52,0.037037
748,54,52,0.037037
750,54,52,0.037037
752,54,52,0.037037
753,54,52,0.037037
755,54,52,0.037037
756,54,52,0.037037
758,54,52,0.037037
759,54,52,0.037037
760,54,52,0.037037
761,54,52,0.037037
762,54,52,0.037037
763,54,52,0.037037
764,54,52,0.037037
765,54,52,0.037037
766,54,52,0.037037
767,54,52,0.037037
768,54,52,0.037037
770,54,52,0.037037
771,54,52,0.037037
773,54,52,0.037037
774,54,52,0.037037
775,54,52,0.037037
776,54,52,0.037037
777,54,52,0.037037
778,54,52,0.037037
779,54,52,0.037037
780,54,52,0.037037
781,54,52,0.037037
782,54,52,0.037037
783,54,52,0.037037
785,54,52,0.037037
786,54,52,0.037037
788,54,52,0.037037
789,54,52,0.037037
790,54,52,0.037037
791,54,52,0.037037
792,54,52,0.037037
794,54,52,0.037037
795,54,52,0.037037
796,54,52,0.037037
797,54,52,0.037037
798,54,52,0.037037
799,54,52,0.037037
801,54,52,0.037037
803,54,52,0.037037
805,54,52,0.037037
806,54,52,0.037037
808,54,52,0.037037
809,54,52,0.037037
810,54,52,0.037037
810,54,52,0.037037
811,54,52,0.037037
813,54,52,0.037037
814,54,52,0.037037
815,54,52,0.037037
816,54,52,0.037037
817,54,52,0.037037
818,54,52,0.037037
819,54,52,0.037037
823,54,52,0.037037
823,54,52,0.037037
825,54,52,0.037037
826,54,52,0.037037
826,54,52,0.037037
827,54,52,0.037037
828,54,52,0.037037
830,54,52,0.037037
831,54,52,0.037037
833,54,52,0.037037
834,54,52,0.037037
836,54,52,0.037037
837,54,52,0.037037
840,54,52,0.037037
841,54,52,0.037037
841,54,52,0.037037
843,54,52,0.037037
843,54,52,0.037037
844,54,52,0.037037
846,54,52,0.037037
847,54,52,0.037037
848,54,52,0.037037
849,54,52,0.037037
850,54,52,0.037037
851,54,52,0.037037
853,54,52,0.037037
855,54,52,0.037037
856,54,52,0.037037
857,54,52,0.037037
858,54,52,0.037037
860,54,52,0.037037
861,54,52,0.037037
862,54,52,0.037037
865,54,52,0.037037
866,54,52,0.037037
867,54,52,0.037037
869,54,52,0.037037
871,54,52,0.037037
873,54,52,0.037037
874,54,52,0.037037
875,54,52,0.037037
876,54,52,0.037037
