arm_id,num_selected,total_reward,avg_reward,final_ucb_score,reward_better_solution,reward_f_improve,reward_new_config,reward_known_config,reward_fail_new_config,initial_priority_inheritance_sum
0,798749,34968.600000,0.043779,0.080742,2,0,346458,6420,124028,63
1,14530,593.650000,0.040857,0.124554,0,0,5932,9,2634,92
2,26469,1196.450000,0.045202,0.123471,3,0,11721,433,2571,149
3,2954,149.150000,0.050491,0.228884,3,0,1405,119,2,61
4,816,33.000000,0.040441,0.307326,0,0,325,10,133,8
5,24,0.000000,0.000000,1000000000.000000,0,0,0,0,0,0
