time_ms,ub,lb,gap
6,,54,
6,69,54,0.217391
7,69,54,0.217391
7,69,54,0.217391
8,69,54,0.217391
9,69,54,0.217391
9,69,54,0.217391
10,69,54,0.217391
11,69,54,0.217391
11,69,54,0.217391
12,69,54,0.217391
13,69,54,0.217391
13,69,54,0.217391
14,69,54,0.217391
15,69,54,0.217391
16,69,54,0.217391
16,69,54,0.217391
17,69,54,0.217391
18,69,54,0.217391
19,69,54,0.217391
19,69,54,0.217391
20,69,54,0.217391
21,69,54,0.217391
22,69,54,0.217391
22,69,54,0.217391
23,69,54,0.217391
24,69,54,0.217391
25,69,54,0.217391
25,69,54,0.217391
26,69,54,0.217391
27,69,54,0.217391
28,69,54,0.217391
29,69,54,0.217391
29,69,54,0.217391
30,69,54,0.217391
31,66,54,0.181818
32,66,54,0.181818
32,66,54,0.181818
33,66,54,0.181818
33,66,54,0.181818
34,66,54,0.181818
35,66,54,0.181818
35,66,54,0.181818
36,66,54,0.181818
37,66,54,0.181818
37,66,54,0.181818
38,66,54,0.181818
39,65,54,0.169231
39,65,54,0.169231
40,65,54,0.169231
41,65,54,0.169231
41,65,54,0.169231
42,65,54,0.169231
42,65,54,0.169231
43,65,54,0.169231
44,65,54,0.169231
44,65,54,0.169231
45,65,54,0.169231
46,65,54,0.169231
46,65,54,0.169231
47,65,54,0.169231
48,65,54,0.169231
48,65,54,0.169231
49,65,54,0.169231
50,65,54,0.169231
50,65,54,0.169231
51,65,54,0.169231
52,65,54,0.169231
53,64,54,0.15625
53,64,54,0.15625
54,64,54,0.15625
54,64,54,0.15625
55,64,54,0.15625
55,64,54,0.15625
56,64,54,0.15625
57,64,54,0.15625
57,64,54,0.15625
58,64,54,0.15625
59,64,54,0.15625
59,64,54,0.15625
60,64,54,0.15625
60,64,54,0.15625
61,64,54,0.15625
62,64,54,0.15625
62,64,54,0.15625
63,64,54,0.15625
64,64,54,0.15625
64,63,54,0.142857
65,63,54,0.142857
65,63,54,0.142857
66,63,54,0.142857
67,63,54,0.142857
67,62,54,0.129032
67,62,54,0.129032
68,62,54,0.129032
68,62,54,0.129032
68,62,54,0.129032
68,62,54,0.129032
69,62,54,0.129032
69,62,54,0.129032
70,62,54,0.129032
70,62,54,0.129032
71,62,54,0.129032
71,62,54,0.129032
72,62,54,0.129032
72,62,54,0.129032
73,62,54,0.129032
74,62,54,0.129032
74,62,54,0.129032
75,62,54,0.129032
76,62,54,0.129032
76,62,54,0.129032
77,62,54,0.129032
78,62,54,0.129032
78,62,54,0.129032
79,62,54,0.129032
80,62,54,0.129032
80,62,54,0.129032
81,62,54,0.129032
81,62,54,0.129032
82,62,54,0.129032
83,62,54,0.129032
83,62,54,0.129032
84,62,54,0.129032
85,62,54,0.129032
85,62,54,0.129032
86,62,54,0.129032
87,62,54,0.129032
88,62,54,0.129032
88,62,54,0.129032
89,62,54,0.129032
90,62,54,0.129032
91,62,54,0.129032
91,62,54,0.129032
92,62,54,0.129032
93,62,54,0.129032
94,62,54,0.129032
94,62,54,0.129032
95,62,54,0.129032
96,62,54,0.129032
96,62,54,0.129032
97,62,54,0.129032
98,62,54,0.129032
99,62,54,0.129032
100,62,54,0.129032
100,62,54,0.129032
101,62,54,0.129032
102,62,54,0.129032
103,62,54,0.129032
104,62,54,0.129032
105,62,54,0.129032
105,62,54,0.129032
106,62,54,0.129032
107,62,54,0.129032
108,62,54,0.129032
109,62,54,0.129032
109,62,54,0.129032
110,62,54,0.129032
111,62,54,0.129032
112,62,54,0.129032
113,62,54,0.129032
114,62,54,0.129032
114,62,54,0.129032
115,62,54,0.129032
115,62,54,0.129032
115,62,54,0.129032
115,62,54,0.129032
116,62,54,0.129032
116,62,54,0.129032
116,62,54,0.129032
117,62,54,0.129032
117,62,54,0.129032
117,62,54,0.129032
118,62,54,0.129032
119,62,54,0.129032
120,62,54,0.129032
120,62,54,0.129032
121,62,54,0.129032
122,62,54,0.129032
123,62,54,0.129032
124,62,54,0.129032
124,62,54,0.129032
125,62,54,0.129032
126,61,54,0.114754
126,61,54,0.114754
127,61,54,0.114754
127,61,54,0.114754
127,61,54,0.114754
127,61,54,0.114754
128,61,54,0.114754
128,61,54,0.114754
